trip_id,arrival_time,departure_time,stop_id,stop_sequence,timepoint
7523663,,,1330,2,0
7523663,,,1318,3,0
7523663,,,1339,4,0
7523663,,,1338,5,0
7523663,,,896,6,0
7523663,,,897,7,0
7523663,,,1316,8,0
7523663,,,909,9,0
7523663,,,910,10,0
7523663,,,912,11,0
7523663,,,913,12,0
7523663,,,1368,13,0
7523663,,,1314,14,0
7523663,,,1216,15,0
7523663,12:01:00,12:01:00,1,16,1
7523663,,,1206,17,0
7523663,,,2,18,0
7523663,,,3,19,0
7523663,,,4,20,0
7523663,,,6,21,0
7523663,,,7,22,0
7523663,,,1323,23,0
7523663,,,147,24,0
7523663,,,148,25,0
7523663,,,927,26,0
7523663,,,966,27,0
7523663,,,925,28,0
7523663,,,1192,29,0
7523663,,,1193,30,0
7523663,12:22:00,12:22:00,473,31,1
7523664,12:59:00,12:59:00,1320,0,1
7523664,,,1319,1,0
7523664,,,1330,2,0
7523664,,,1318,3,0
7523664,,,1339,4,0
7523664,,,1338,5,0
7523664,,,896,6,0
7523664,,,897,7,0
7523664,,,1316,8,0
7523664,,,909,9,0
7523664,,,910,10,0
7523664,,,912,11,0
7523664,,,913,12,0
7523664,,,1368,13,0
7523664,,,1314,14,0
7523664,,,1216,15,0
7523664,13:16:00,13:16:00,1,16,1
7523664,,,1206,17,0
7523664,,,2,18,0
7523664,,,3,19,0
7523664,,,4,20,0
7523664,,,6,21,0
7523664,,,7,22,0
7523664,,,1323,23,0
7523664,,,147,24,0
7523664,,,148,25,0
7523664,,,927,26,0
7523664,,,966,27,0
7523664,,,925,28,0
7523664,,,1192,29,0
7523664,,,1193,30,0
7523664,13:37:00,13:37:00,473,31,1
7523665,14:14:00,14:14:00,1320,0,1
7523665,,,1319,1,0
7523665,,,1330,2,0
7523665,,,1318,3,0
7523665,,,1339,4,0
7523665,,,1338,5,0
7523665,,,896,6,0
7523665,,,897,7,0
7523665,,,1316,8,0
7523665,,,909,9,0
7523665,,,910,10,0
7523665,,,912,11,0
7523665,,,913,12,0
7523665,,,1368,13,0
7523665,,,1314,14,0
7523665,,,1216,15,0
7523665,14:31:00,14:31:00,1,16,1
7523665,,,1206,17,0
7523665,,,2,18,0
7523665,,,3,19,0
7523665,,,4,20,0
7523665,,,6,21,0
7523665,,,7,22,0
7523665,,,1323,23,0
7523665,,,147,24,0
7523665,,,148,25,0
7523665,,,927,26,0
7523665,,,966,27,0
7523665,,,925,28,0
7523665,,,1192,29,0
7523665,,,1193,30,0
7523665,14:52:00,14:52:00,473,31,1
7523666,15:29:00,15:29:00,1320,0,1
7523666,,,1319,1,0
7523666,,,1330,2,0
7523666,,,1318,3,0
7523666,,,1339,4,0
7523666,,,1338,5,0
7523666,,,896,6,0
7523666,,,897,7,0
7523666,,,1316,8,0
7523666,,,909,9,0
7523666,,,910,10,0
7523666,,,912,11,0
7523666,,,913,12,0
7523666,,,1368,13,0
7523666,,,1314,14,0
7523666,,,1216,15,0
7523666,15:46:00,15:46:00,1,16,1
7523666,,,1206,17,0
7523666,,,2,18,0
7523666,,,3,19,0
7523666,,,4,20,0
7523666,,,6,21,0
7523666,,,7,22,0
7523666,,,1323,23,0
7523666,,,147,24,0
7523666,,,148,25,0
7523666,,,927,26,0
7523666,,,966,27,0
7523666,,,925,28,0
7523666,,,1192,29,0
7523666,,,1193,30,0
7523666,16:07:00,16:07:00,473,31,1
6025002,07:48:00,07:48:00,1320,0,1
6025002,,,1319,1,0
6025002,,,1330,2,0
6025002,,,1318,3,0
6025002,,,1339,4,0
6025002,,,1338,5,0
6025002,,,896,6,0
6025002,,,897,7,0
6025002,,,1316,8,0
6025002,,,909,9,0
6025002,,,910,10,0
6025002,,,912,11,0
6025002,,,913,12,0
6025002,,,1368,13,0
6025002,,,1314,14,0
6025002,,,1216,15,0
6025002,08:02:00,08:02:00,1,16,1
6025002,,,1206,17,0
6025002,,,2,18,0
6025002,,,3,19,0
6025002,,,4,20,0
6025002,,,6,21,0
6025002,,,7,22,0
6025002,,,1323,23,0
6025002,,,147,24,0
6025002,,,148,25,0
6025002,,,927,26,0
6025002,,,966,27,0
6025002,,,925,28,0
6025002,,,1192,29,0
6025002,,,1193,30,0
6025002,08:19:00,08:19:00,473,31,1
4761155,08:58:00,08:58:00,1320,0,1
4761155,,,1319,1,0
4761155,,,1330,2,0
4761155,,,1318,3,0
4761155,,,1339,4,0
4761155,,,1338,5,0
4761155,,,896,6,0
4761155,,,897,7,0
4761155,,,1316,8,0
4761155,,,909,9,0
4761155,,,910,10,0
4761155,,,912,11,0
4761155,,,913,12,0
4761155,,,1368,13,0
4761155,,,1314,14,0
4761155,,,1216,15,0
4761155,09:12:00,09:12:00,1,16,1
4761155,,,1206,17,0
4761155,,,2,18,0
4761155,,,3,19,0
4761155,,,4,20,0
4761155,,,6,21,0
4761155,,,7,22,0
4761155,,,1323,23,0
4761155,,,147,24,0
4761155,,,148,25,0
4761155,,,927,26,0
4761155,,,966,27,0
4761155,,,925,28,0
4761155,,,1192,29,0
4761155,,,1193,30,0
4761155,09:29:00,09:29:00,473,31,1
4761156,10:08:00,10:08:00,1320,0,1
4761156,,,1319,1,0
4761156,,,1330,2,0
4761156,,,1318,3,0
4761156,,,1339,4,0
4761156,,,1338,5,0
4761156,,,896,6,0
4761156,,,897,7,0
4761156,,,1316,8,0
4761156,,,909,9,0
4761156,,,910,10,0
4761156,,,912,11,0
4761156,,,913,12,0
4761156,,,1368,13,0
4761156,,,1314,14,0
4761156,,,1216,15,0
4761156,10:22:00,10:22:00,1,16,1
4761156,,,1206,17,0
4761156,,,2,18,0
4761156,,,3,19,0
4761156,,,4,20,0
4761156,,,6,21,0
4761156,,,7,22,0
4761156,,,1323,23,0
4761156,,,147,24,0
4761156,,,148,25,0
4761156,,,927,26,0
4761156,,,966,27,0
4761156,,,925,28,0
4761156,,,1192,29,0
4761156,,,1193,30,0
4761156,10:39:00,10:39:00,473,31,1
4761157,11:18:00,11:18:00,1320,0,1
4761157,,,1319,1,0
4761157,,,1330,2,0
4761157,,,1318,3,0
4761157,,,1339,4,0
4761157,,,1338,5,0
4761157,,,896,6,0
4761157,,,897,7,0
4761157,,,1316,8,0
4761157,,,909,9,0
4761157,,,910,10,0
4761157,,,912,11,0
4761157,,,913,12,0
4761157,,,1368,13,0
4761157,,,1314,14,0
4761157,,,1216,15,0
4761157,11:32:00,11:32:00,1,16,1
4761157,,,1206,17,0
4761157,,,2,18,0
4761157,,,3,19,0
4761157,,,4,20,0
4761157,,,6,21,0
4761157,,,7,22,0
4761157,,,1323,23,0
4761157,,,147,24,0
4761157,,,148,25,0
4761157,,,927,26,0
4761157,,,966,27,0
4761157,,,925,28,0
4761157,,,1192,29,0
4761157,,,1193,30,0
4761157,11:49:00,11:49:00,473,31,1
4761158,12:28:00,12:28:00,1320,0,1
4761158,,,1319,1,0
4761158,,,1330,2,0
4761158,,,1318,3,0
4761158,,,1339,4,0
4761158,,,1338,5,0
4761158,,,896,6,0
4761158,,,897,7,0
4761158,,,1316,8,0
4761158,,,909,9,0
4761158,,,910,10,0
4761158,,,912,11,0
4761158,,,913,12,0
4761158,,,1368,13,0
4761158,,,1314,14,0
4761158,,,1216,15,0
4761158,12:42:00,12:42:00,1,16,1
4761158,,,1206,17,0
4761158,,,2,18,0
4761158,,,3,19,0
4761158,,,4,20,0
4761158,,,6,21,0
4761158,,,7,22,0
4761158,,,1323,23,0
4761158,,,147,24,0
4761158,,,148,25,0
4761158,,,927,26,0
4761158,,,966,27,0
4761158,,,925,28,0
4761158,,,1192,29,0
4761158,,,1193,30,0
4761158,12:59:00,12:59:00,473,31,1
4761159,13:38:00,13:38:00,1320,0,1
4761159,,,1319,1,0
4761159,,,1330,2,0
4761159,,,1318,3,0
4761159,,,1339,4,0
4761159,,,1338,5,0
4761159,,,896,6,0
4761159,,,897,7,0
4761159,,,1316,8,0
4761159,,,909,9,0
4761159,,,910,10,0
4761159,,,912,11,0
4761159,,,913,12,0
4761159,,,1368,13,0
4761159,,,1314,14,0
4761159,,,1216,15,0
4761159,13:52:00,13:52:00,1,16,1
4761159,,,1206,17,0
4761159,,,2,18,0
4761159,,,3,19,0
4761159,,,4,20,0
4761159,,,6,21,0
4761159,,,7,22,0
4761159,,,1323,23,0
4761159,,,147,24,0
4761159,,,148,25,0
4761159,,,927,26,0
4761159,,,966,27,0
4761159,,,925,28,0
4761159,,,1192,29,0
4761159,,,1193,30,0
4761159,14:09:00,14:09:00,473,31,1
4761160,14:48:00,14:48:00,1320,0,1
4761160,,,1319,1,0
4761160,,,1330,2,0
4761160,,,1318,3,0
4761160,,,1339,4,0
4761160,,,1338,5,0
4761160,,,896,6,0
4761160,,,897,7,0
4761160,,,1316,8,0
4761160,,,909,9,0
4761160,,,910,10,0
4761160,,,912,11,0
4761160,,,913,12,0
4761160,,,1368,13,0
4761160,,,1314,14,0
4761160,,,1216,15,0
4761160,15:02:00,15:02:00,1,16,1
4761160,,,1206,17,0
4761160,,,2,18,0
4761160,,,3,19,0
4761160,,,4,20,0
4761160,,,6,21,0
4761160,,,7,22,0
4761160,,,1323,23,0
4761160,,,147,24,0
4761160,,,148,25,0
4761160,,,927,26,0
4761160,,,966,27,0
4761160,,,925,28,0
4761160,,,1192,29,0
4761160,,,1193,30,0
4761160,15:19:00,15:19:00,473,31,1
4761161,15:58:00,15:58:00,1320,0,1
4761161,,,1319,1,0
4761161,,,1330,2,0
4761161,,,1318,3,0
4761161,,,1339,4,0
4761161,,,1338,5,0
4761161,,,896,6,0
4761161,,,897,7,0
4761161,,,1316,8,0
4761161,,,909,9,0
4761161,,,910,10,0
4761161,,,912,11,0
4761161,,,913,12,0
4761161,,,1368,13,0
4761161,,,1314,14,0
4761161,,,1216,15,0
4761161,16:12:00,16:12:00,1,16,1
4761161,,,1206,17,0
4761161,,,2,18,0
4761161,,,3,19,0
4761161,,,4,20,0
4761161,,,6,21,0
4761161,,,7,22,0
4761161,,,1323,23,0
4761161,,,147,24,0
4761161,,,148,25,0
4761161,,,927,26,0
4761161,,,966,27,0
4761161,,,925,28,0
4761161,,,1192,29,0
4761161,,,1193,30,0
4761161,16:29:00,16:29:00,473,31,1
4026002,08:00:00,08:00:00,1320,0,1
4026002,,,1319,1,0
4026002,,,1330,2,0
4026002,,,1318,3,0
4026002,,,1165,4,0
4026002,,,1166,5,0
4026002,08:06:00,08:06:00,748,6,1
4026002,,,749,7,0
4026002,,,750,8,0
4026002,,,752,9,0
4026002,,,753,10,0
4026002,,,1495,11,0
4026002,,,1503,12,0
4026002,,,869,13,0
4026002,,,1234,14,0
4026002,,,568,15,0
4026002,,,1261,16,0
4026002,,,909,17,0
4026002,,,910,18,0
4026002,,,912,19,0
4026002,,,913,20,0
4026002,,,915,21,0
4026002,,,917,22,0
4026002,,,920,23,0
4026002,08:21:00,08:21:00,1,24,1
4026004,09:00:00,09:00:00,1320,0,1
4026004,,,1319,1,0
4026004,,,1330,2,0
4026004,,,1318,3,0
4026004,,,1165,4,0
4026004,,,1166,5,0
4026004,09:06:00,09:06:00,748,6,1
4026004,,,749,7,0
4026004,,,750,8,0
4026004,,,752,9,0
4026004,,,753,10,0
4026004,,,1495,11,0
4026004,,,1503,12,0
4026004,,,869,13,0
4026004,,,1234,14,0
4026004,,,568,15,0
4026004,,,1261,16,0
4026004,,,909,17,0
4026004,,,910,18,0
4026004,,,912,19,0
4026004,,,913,20,0
4026004,,,915,21,0
4026004,,,917,22,0
4026004,,,920,23,0
4026004,09:21:00,09:21:00,1,24,1
4026006,10:00:00,10:00:00,1320,0,1
4026006,,,1319,1,0
4026006,,,1330,2,0
4026006,,,1318,3,0
4026006,,,1165,4,0
4026006,,,1166,5,0
4026006,10:06:00,10:06:00,748,6,1
4026006,,,749,7,0
4026006,,,750,8,0
4026006,,,752,9,0
4026006,,,753,10,0
4026006,,,1495,11,0
4026006,,,1503,12,0
4026006,,,869,13,0
4026006,,,1234,14,0
4026006,,,568,15,0
4026006,,,1261,16,0
4026006,,,909,17,0
4026006,,,910,18,0
4026006,,,912,19,0
4026006,,,913,20,0
4026006,,,915,21,0
4026006,,,917,22,0
4026006,,,920,23,0
4026006,10:21:00,10:21:00,1,24,1
4026008,11:00:00,11:00:00,1320,0,1
4026008,,,1319,1,0
4026008,,,1330,2,0
4026008,,,1318,3,0
4026008,,,1165,4,0
4026008,,,1166,5,0
4026008,11:06:00,11:06:00,748,6,1
4026008,,,749,7,0
4026008,,,750,8,0
4026008,,,752,9,0
4026008,,,753,10,0
4026008,,,1495,11,0
4026008,,,1503,12,0
4026008,,,869,13,0
4026008,,,1234,14,0
4026008,,,568,15,0
4026008,,,1261,16,0
4026008,,,909,17,0
4026008,,,910,18,0
4026008,,,912,19,0
4026008,,,913,20,0
4026008,,,915,21,0
4026008,,,917,22,0
4026008,,,920,23,0
4026008,11:21:00,11:21:00,1,24,1
4026010,12:00:00,12:00:00,1320,0,1
4026010,,,1319,1,0
4026010,,,1330,2,0
4026010,,,1318,3,0
4026010,,,1165,4,0
4026010,,,1166,5,0
4026010,12:06:00,12:06:00,748,6,1
4026010,,,749,7,0
4026010,,,750,8,0
4026010,,,752,9,0
4026010,,,753,10,0
4026010,,,1495,11,0
4026010,,,1503,12,0
4026010,,,869,13,0
4026010,,,1234,14,0
4026010,,,568,15,0
4026010,,,1261,16,0
4026010,,,909,17,0
4026010,,,910,18,0
4026010,,,912,19,0
4026010,,,913,20,0
4026010,,,915,21,0
4026010,,,917,22,0
4026010,,,920,23,0
4026010,12:21:00,12:21:00,1,24,1
4026012,13:00:00,13:00:00,1320,0,1
4026012,,,1319,1,0
4026012,,,1330,2,0
4026012,,,1318,3,0
4026012,,,1165,4,0
4026012,,,1166,5,0
4026012,13:06:00,13:06:00,748,6,1
4026012,,,749,7,0
4026012,,,750,8,0
4026012,,,752,9,0
4026012,,,753,10,0
4026012,,,1495,11,0
4026012,,,1503,12,0
4026012,,,869,13,0
4026012,,,1234,14,0
4026012,,,568,15,0
4026012,,,1261,16,0
4026012,,,909,17,0
4026012,,,910,18,0
4026012,,,912,19,0
4026012,,,913,20,0
4026012,,,915,21,0
4026012,,,917,22,0
4026012,,,920,23,0
4026012,13:21:00,13:21:00,1,24,1
4026014,14:00:00,14:00:00,1320,0,1
4026014,,,1319,1,0
4026014,,,1330,2,0
4026014,,,1318,3,0
4026014,,,1165,4,0
4026014,,,1166,5,0
4026014,14:06:00,14:06:00,748,6,1
4026014,,,749,7,0
4026014,,,750,8,0
4026014,,,752,9,0
4026014,,,753,10,0
4026014,,,1495,11,0
4026014,,,1503,12,0
4026014,,,869,13,0
4026014,,,1234,14,0
4026014,,,568,15,0
4026014,,,1261,16,0
4026014,,,909,17,0
4026014,,,910,18,0
4026014,,,912,19,0
4026014,,,913,20,0
4026014,,,915,21,0
4026014,,,917,22,0
4026014,,,920,23,0
4026014,14:21:00,14:21:00,1,24,1
4026016,15:00:00,15:00:00,1320,0,1
4026016,,,1319,1,0
4026016,,,1330,2,0
4026016,,,1318,3,0
4026016,,,1165,4,0
4026016,,,1166,5,0
4026016,15:06:00,15:06:00,748,6,1
4026016,,,749,7,0
4026016,,,750,8,0
4026016,,,752,9,0
4026016,,,753,10,0
4026016,,,1495,11,0
4026016,,,1503,12,0
4026016,,,869,13,0
4026016,,,1234,14,0
4026016,,,568,15,0
4026016,,,1261,16,0
4026016,,,909,17,0
4026016,,,910,18,0
4026016,,,912,19,0
4026016,,,913,20,0
4026016,,,915,21,0
4026016,,,917,22,0
4026016,,,920,23,0
4026016,15:21:00,15:21:00,1,24,1
4026018,16:00:00,16:00:00,1320,0,1
4026018,,,1319,1,0
4026018,,,1330,2,0
4026018,,,1318,3,0
4026018,,,1165,4,0
4026018,,,1166,5,0
4026018,16:06:00,16:06:00,748,6,1
4026018,,,749,7,0
4026018,,,750,8,0
4026018,,,752,9,0
4026018,,,753,10,0
4026018,,,1495,11,0
4026018,,,1503,12,0
4026018,,,869,13,0
4026018,,,1234,14,0
4026018,,,568,15,0
4026018,,,1261,16,0
4026018,,,909,17,0
4026018,,,910,18,0
4026018,,,912,19,0
4026018,,,913,20,0
4026018,,,915,21,0
4026018,,,917,22,0
4026018,,,920,23,0
4026018,16:21:00,16:21:00,1,24,1
4026020,17:00:00,17:00:00,1320,0,1
4026020,,,1319,1,0
4026020,,,1330,2,0
4026020,,,1318,3,0
4026020,,,1165,4,0
4026020,,,1166,5,0
4026020,17:06:00,17:06:00,748,6,1
4026020,,,749,7,0
4026020,,,750,8,0
4026020,,,752,9,0
4026020,,,753,10,0
4026020,,,1495,11,0
4026020,,,1503,12,0
4026020,,,869,13,0
4026020,,,1234,14,0
4026020,,,568,15,0
4026020,,,1261,16,0
4026020,,,909,17,0
4026020,,,910,18,0
4026020,,,912,19,0
4026020,,,913,20,0
4026020,,,915,21,0
4026020,,,917,22,0
4026020,,,920,23,0
4026020,17:21:00,17:21:00,1,24,1
5026001,05:30:00,05:30:00,1320,0,1
5026001,,,1319,1,0
5026001,,,1330,2,0
5026001,,,1318,3,0
5026001,,,1165,4,0
5026001,,,1166,5,0
5026001,05:36:00,05:36:00,748,6,1
5026001,,,749,7,0
5026001,,,750,8,0
5026001,,,752,9,0
5026001,,,753,10,0
5026001,,,1495,11,0
5026001,,,1503,12,0
5026001,,,869,13,0
5026001,,,1234,14,0
5026001,,,568,15,0
5026001,,,1261,16,0
5026001,,,909,17,0
5026001,,,910,18,0
5026001,,,912,19,0
5026001,,,913,20,0
5026001,,,915,21,0
5026001,,,917,22,0
5026001,,,920,23,0
5026001,05:51:00,05:51:00,1,24,1
5026003,06:30:00,06:30:00,1320,0,1
5026003,,,1319,1,0
5026003,,,1330,2,0
5026003,,,1318,3,0
5026003,,,1165,4,0
5026003,,,1166,5,0
5026003,06:36:00,06:36:00,748,6,1
5026003,,,749,7,0
5026003,,,750,8,0
5026003,,,752,9,0
5026003,,,753,10,0
5026003,,,1495,11,0
5026003,,,1503,12,0
5026003,,,869,13,0
5026003,,,1234,14,0
5026003,,,568,15,0
5026003,,,1261,16,0
5026003,,,909,17,0
5026003,,,910,18,0
5026003,,,912,19,0
5026003,,,913,20,0
5026003,,,915,21,0
5026003,,,917,22,0
5026003,,,920,23,0
5026003,06:51:00,06:51:00,1,24,1
5026005,07:30:00,07:30:00,1320,0,1
5026005,,,1319,1,0
5026005,,,1330,2,0
5026005,,,1318,3,0
5026005,,,1165,4,0
5026005,,,1166,5,0
5026005,07:36:00,07:36:00,748,6,1
5026005,,,749,7,0
5026005,,,750,8,0
5026005,,,752,9,0
5026005,,,753,10,0
5026005,,,1495,11,0
5026005,,,1503,12,0
5026005,,,869,13,0
5026005,,,1234,14,0
5026005,,,568,15,0
5026005,,,1261,16,0
5026005,,,909,17,0
5026005,,,910,18,0
5026005,,,912,19,0
5026005,,,913,20,0
5026005,,,915,21,0
5026005,,,917,22,0
5026005,,,920,23,0
5026005,07:51:00,07:51:00,1,24,1
5026007,08:30:00,08:30:00,1320,0,1
5026007,,,1319,1,0
5026007,,,1330,2,0
5026007,,,1318,3,0
5026007,,,1165,4,0
5026007,,,1166,5,0
5026007,08:36:00,08:36:00,748,6,1
5026007,,,749,7,0
5026007,,,750,8,0
5026007,,,752,9,0
5026007,,,753,10,0
5026007,,,1495,11,0
5026007,,,1503,12,0
5026007,,,869,13,0
5026007,,,1234,14,0
5026007,,,568,15,0
5026007,,,1261,16,0
5026007,,,909,17,0
5026007,,,910,18,0
5026007,,,912,19,0
5026007,,,913,20,0
5026007,,,915,21,0
5026007,,,917,22,0
5026007,,,920,23,0
5026007,08:51:00,08:51:00,1,24,1
5026009,09:30:00,09:30:00,1320,0,1
5026009,,,1319,1,0
5026009,,,1330,2,0
5026009,,,1318,3,0
5026009,,,1165,4,0
5026009,,,1166,5,0
5026009,09:36:00,09:36:00,748,6,1
5026009,,,749,7,0
5026009,,,750,8,0
5026009,,,752,9,0
5026009,,,753,10,0
5026009,,,1495,11,0
5026009,,,1503,12,0
5026009,,,869,13,0
5026009,,,1234,14,0
5026009,,,568,15,0
5026009,,,1261,16,0
5026009,,,909,17,0
5026009,,,910,18,0
5026009,,,912,19,0
5026009,,,913,20,0
5026009,,,915,21,0
5026009,,,917,22,0
5026009,,,920,23,0
5026009,09:51:00,09:51:00,1,24,1
5026011,10:30:00,10:30:00,1320,0,1
5026011,,,1319,1,0
5026011,,,1330,2,0
5026011,,,1318,3,0
5026011,,,1165,4,0
5026011,,,1166,5,0
5026011,10:36:00,10:36:00,748,6,1
5026011,,,749,7,0
5026011,,,750,8,0
5026011,,,752,9,0
5026011,,,753,10,0
5026011,,,1495,11,0
5026011,,,1503,12,0
5026011,,,869,13,0
5026011,,,1234,14,0
5026011,,,568,15,0
5026011,,,1261,16,0
5026011,,,909,17,0
5026011,,,910,18,0
5026011,,,912,19,0
5026011,,,913,20,0
5026011,,,915,21,0
5026011,,,917,22,0
5026011,,,920,23,0
5026011,10:51:00,10:51:00,1,24,1
5026013,11:30:00,11:30:00,1320,0,1
5026013,,,1319,1,0
5026013,,,1330,2,0
5026013,,,1318,3,0
5026013,,,1165,4,0
5026013,,,1166,5,0
5026013,11:36:00,11:36:00,748,6,1
5026013,,,749,7,0
5026013,,,750,8,0
5026013,,,752,9,0
5026013,,,753,10,0
5026013,,,1495,11,0
5026013,,,1503,12,0
5026013,,,869,13,0
5026013,,,1234,14,0
5026013,,,568,15,0
5026013,,,1261,16,0
5026013,,,909,17,0
5026013,,,910,18,0
5026013,,,912,19,0
5026013,,,913,20,0
5026013,,,915,21,0
5026013,,,917,22,0
5026013,,,920,23,0
5026013,11:51:00,11:51:00,1,24,1
5026015,12:30:00,12:30:00,1320,0,1
5026015,,,1319,1,0
5026015,,,1330,2,0
5026015,,,1318,3,0
5026015,,,1165,4,0
5026015,,,1166,5,0
5026015,12:36:00,12:36:00,748,6,1
5026015,,,749,7,0
5026015,,,750,8,0
5026015,,,752,9,0
5026015,,,753,10,0
5026015,,,1495,11,0
5026015,,,1503,12,0
5026015,,,869,13,0
5026015,,,1234,14,0
5026015,,,568,15,0
5026015,,,1261,16,0
5026015,,,909,17,0
5026015,,,910,18,0
5026015,,,912,19,0
5026015,,,913,20,0
5026015,,,915,21,0
5026015,,,917,22,0
5026015,,,920,23,0
5026015,12:51:00,12:51:00,1,24,1
5026017,13:30:00,13:30:00,1320,0,1
5026017,,,1319,1,0
5026017,,,1330,2,0
5026017,,,1318,3,0
5026017,,,1165,4,0
5026017,,,1166,5,0
5026017,13:36:00,13:36:00,748,6,1
5026017,,,749,7,0
5026017,,,750,8,0
5026017,,,752,9,0
5026017,,,753,10,0
5026017,,,1495,11,0
5026017,,,1503,12,0
5026017,,,869,13,0
5026017,,,1234,14,0
5026017,,,568,15,0
5026017,,,1261,16,0
5026017,,,909,17,0
5026017,,,910,18,0
5026017,,,912,19,0
5026017,,,913,20,0
5026017,,,915,21,0
5026017,,,917,22,0
5026017,,,920,23,0
5026017,13:51:00,13:51:00,1,24,1
5026019,14:30:00,14:30:00,1320,0,1
5026019,,,1319,1,0
5026019,,,1330,2,0
5026019,,,1318,3,0
5026019,,,1165,4,0
5026019,,,1166,5,0
5026019,14:36:00,14:36:00,748,6,1
5026019,,,749,7,0
5026019,,,750,8,0
5026019,,,752,9,0
5026019,,,753,10,0
5026019,,,1495,11,0
5026019,,,1503,12,0
5026019,,,869,13,0
5026019,,,1234,14,0
5026019,,,568,15,0
5026019,,,1261,16,0
5026019,,,909,17,0
5026019,,,910,18,0
5026019,,,912,19,0
5026019,,,913,20,0
5026019,,,915,21,0
5026019,,,917,22,0
5026019,,,920,23,0
5026019,14:51:00,14:51:00,1,24,1
5026021,15:30:00,15:30:00,1320,0,1
5026021,,,1319,1,0
5026021,,,1330,2,0
5026021,,,1318,3,0
5026021,,,1165,4,0
5026021,,,1166,5,0
5026021,15:36:00,15:36:00,748,6,1
5026021,,,749,7,0
5026021,,,750,8,0
5026021,,,752,9,0
5026021,,,753,10,0
5026021,,,1495,11,0
5026021,,,1503,12,0
5026021,,,869,13,0
5026021,,,1234,14,0
5026021,,,568,15,0
5026021,,,1261,16,0
5026021,,,909,17,0
5026021,,,910,18,0
5026021,,,912,19,0
5026021,,,913,20,0
5026021,,,915,21,0
5026021,,,917,22,0
5026021,,,920,23,0
5026021,15:51:00,15:51:00,1,24,1
5026023,16:30:00,16:30:00,1320,0,1
5026023,,,1319,1,0
5026023,,,1330,2,0
5026023,,,1318,3,0
5026023,,,1165,4,0
5026023,,,1166,5,0
5026023,16:36:00,16:36:00,748,6,1
5026023,,,749,7,0
5026023,,,750,8,0
5026023,,,752,9,0
5026023,,,753,10,0
5026023,,,1495,11,0
5026023,,,1503,12,0
5026023,,,869,13,0
5026023,,,1234,14,0
5026023,,,568,15,0
5026023,,,1261,16,0
5026023,,,909,17,0
5026023,,,910,18,0
5026023,,,912,19,0
5026023,,,913,20,0
5026023,,,915,21,0
5026023,,,917,22,0
5026023,,,920,23,0
5026023,16:51:00,16:51:00,1,24,1
5026025,17:30:00,17:30:00,1320,0,1
5026025,,,1319,1,0
5026025,,,1330,2,0
5026025,,,1318,3,0
5026025,,,1165,4,0
5026025,,,1166,5,0
5026025,17:36:00,17:36:00,748,6,1
5026025,,,749,7,0
5026025,,,750,8,0
5026025,,,752,9,0
5026025,,,753,10,0
5026025,,,1495,11,0
5026025,,,1503,12,0
5026025,,,869,13,0
5026025,,,1234,14,0
5026025,,,568,15,0
5026025,,,1261,16,0
5026025,,,909,17,0
5026025,,,910,18,0
5026025,,,912,19,0
5026025,,,913,20,0
5026025,,,915,21,0
5026025,,,917,22,0
5026025,,,920,23,0
5026025,17:51:00,17:51:00,1,24,1
5026027,18:30:00,18:30:00,1320,0,1
5026027,,,1319,1,0
5026027,,,1330,2,0
5026027,,,1318,3,0
5026027,,,1165,4,0
5026027,,,1166,5,0
5026027,18:36:00,18:36:00,748,6,1
5026027,,,749,7,0
5026027,,,750,8,0
5026027,,,752,9,0
5026027,,,753,10,0
5026027,,,1495,11,0
5026027,,,1503,12,0
5026027,,,869,13,0
5026027,,,1234,14,0
5026027,,,568,15,0
5026027,,,1261,16,0
5026027,,,909,17,0
5026027,,,910,18,0
5026027,,,912,19,0
5026027,,,913,20,0
5026027,,,915,21,0
5026027,,,917,22,0
5026027,,,920,23,0
5026027,18:51:00,18:51:00,1,24,1
5026029,19:30:00,19:30:00,1320,0,1
5026029,,,1319,1,0
5026029,,,1330,2,0
5026029,,,1318,3,0
5026029,,,1165,4,0
5026029,,,1166,5,0
5026029,19:36:00,19:36:00,748,6,1
5026029,,,749,7,0
5026029,,,750,8,0
5026029,,,752,9,0
5026029,,,753,10,0
5026029,,,1495,11,0
5026029,,,1503,12,0
5026029,,,869,13,0
5026029,,,1234,14,0
5026029,,,568,15,0
5026029,,,1261,16,0
5026029,,,909,17,0
5026029,,,910,18,0
5026029,,,912,19,0
5026029,,,913,20,0
5026029,,,915,21,0
5026029,,,917,22,0
5026029,,,920,23,0
5026029,19:51:00,19:51:00,1,24,1
5026031,20:30:00,20:30:00,1320,0,1
5026031,,,1319,1,0
5026031,,,1330,2,0
5026031,,,1318,3,0
5026031,,,1165,4,0
5026031,,,1166,5,0
5026031,20:36:00,20:36:00,748,6,1
5026031,,,749,7,0
5026031,,,750,8,0
5026031,,,752,9,0
5026031,,,753,10,0
5026031,,,1495,11,0
5026031,,,1503,12,0
5026031,,,869,13,0
5026031,,,1234,14,0
5026031,,,568,15,0
5026031,,,1261,16,0
5026031,,,909,17,0
5026031,,,910,18,0
5026031,,,912,19,0
5026031,,,913,20,0
5026031,,,915,21,0
5026031,,,917,22,0
5026031,,,920,23,0
5026031,20:51:00,20:51:00,1,24,1
1026001,05:30:00,05:30:00,1320,0,1
