stop_id,stop_name,stop_desc,route_id
624,Sunny Food Mart,Westbound NE 8th AVE @ Farside NE 12th ST,11
602,Pine Meadows Apartments,Westbound E University AVE @ Nearside NE 26th TER,11
643,Ridgemar Apartments,Northbound SW 34th ST @ Nearside SW 35th AVE,12
966,Weimer Hall,Eastbound Stadium RD @ Farside Gale Lemerand DR,12
661,Regions Bank @ SW 37th Boulevard,Southbound SW 37th BLVD @ Nearside SW 38th ST,12
925,The HUB,Eastbound Stadium RD @ Nearside Buckman DR,12
1548,Sam's Club,Eastbound SW 33rd PL @ Nearside SW 37th Blvd,12
468,Parking & Transportation Services,Northbound Gale Lemerand DR @ Farside Mowry RD,12
1305,Best Buy @ Butler Plaza,Northbound SW 37th BLVD @ Nearside Windmeadows BL*,12
1136,Wilmot Gardens,Westbound Mowry RD @ Nearside Gale Lemerand DR,12
23,UF Surge Area Drive,Westbound Archer RD @ Nearside Surge Area DR,12
1301,Stoneridge Apartments,Southbound SW 34th ST @ Nearside SW 39th BLVD,12
695,Oakbrook Walk Condominiums,Northbound SW 13th ST @ Nearside SW 14th AVE,13
678,Residence Inn,Southbound SW 13th ST @ Nearside Williston RD,13
676,Chop Stix Cafe,Southbound SW 13th ST @ Farside SW 14th DR,13
673,Wyndham Garden Hotel,Southbound SW 13th ST @ Nearside SW 14th DR,13
256,Mount Pleasant Cemetary,Northbound NW 13th ST @ Farside NW 29th RD,15
768,Friends of the Library Alachua County,Southbound N Main ST @ Farside NE 6th AVE,15
753,Smokey Bear Park,Southbound NE 15th ST @ Nearside NE 23rd AVE,15
749,Village Green Apartments,Southbound NE 15th ST @ Farside NE 31st AVE,15
742,Bella Vista Village Eastbound,Eastbound NW 39th AVE @ Farside NW 1st TER,15
743,Pine Forest Homes,Eastbound NW 39th AVE @ Nearside NE 2nd ST,15
752,NE 15th Street @ NE 26th Avenue,Southbound NE 15th ST @ Nearside NE 26th AVE,15
763,Publix @ N Main Street,Southbound N Main ST @ Farside NE 14th AVE,15
766,Fire Stone @ N Main Street,Southbound N Main ST @ Nearside NE 7th AV,15
762,Midas @ N Main Street,Southbound N Main ST @ Farside NE 16th AVE,15
764,Gainesville Shopping Center South,Southbound N Main ST @ Nearside NE 10th AVE,15
761,Sandwich Inn @ NE 16th Ave,Westbound NE 16th AVE @ Nearside NE 2nd ST,15
737,NW 23rd Avenue @ NW 12th St,Westbound NW 23rd AVE @ Farside NW 12th ST,15
254,Big Lot on NW 13th Street,Northbound NW 13th ST @ Farside NW 23rd AVE,15
730,Southbound NW 6th Street @ NW 32nd Place,Southbound NW 6th ST @ Nearside NW 32nd PL,15
784,Southbound Williston Road @ SE 1st Terrace,Southbound Williston RD @ Nearside SE 1st TER,16
1550,Hotel Eleo @ SW 16th Ave Westbound,Westbound SW 16th AVE @ Farside SW 14th ST,16
785,Springhill Baptist Church,Southbound Williston RD @ Nearside SE 1st ST,16
791,Oakbrook Walk Condominiums @ SW 16th Avenue,Westbound SW 16th AVE @ Nearside SW 13th ST,16
795,The Retreat Apartments,Eastbound SW 16th AVE @ Farside SW 10th TER,16
357,SE 7th Avenue @ SE 10th Terrace,Westbound SE 7th AVE @ Farside SE 10th TER,16
1420,Southbound SW 13th ST @ SW 13th AVE,Southbound SW 13 ST @ SW 13th AVE,17
795,The Retreat Apartments,Eastbound SW 16th AVE @ Farside SW 10th TER,17
790,Parklands Rehab & Nursing Center,Westbound SW 16th AVE @ Farside SW 10th TER,17
1550,Hotel Eleo @ SW 16th Ave Westbound,Westbound SW 16th AVE @ Farside SW 14th ST,17
1359,Gainesville Healthcare Center,Northbound SW 16th ST @ Nearside Circle of Hope,17
833,Addison Lane,Eastbound SW 20th AVE @ Nearside SW 40th TER,20
925,The HUB,Eastbound Stadium RD @ Nearside Buckman DR,20
1192,Turlington Hall,Southbound Newell DR @ Farside Union RD,20
174,Terwilliger Elementary School,Northbound NW 62nd ST @ Nearside NW 4th PL,20
820,Spyglass Apartments,Northbound SW 62nd BLVD @ Nearside SW 4th PL,20
801,UF Bat Houses,Southbound Museum RD @ Nearside Radio RD,20
810,Campus USA,Westbound SW 20th AVE @ Farside SW 34th ST,20
837,Southwest Villas Apartments,Eastbound SW 20th AVE @ Nearside SW 37th WAY,21
1236,Cabana Beach,Northbound SW 52nd BLVD @ Farside SW 20th AVE,21
473,Reitz Union,Southbound McCarty DR @ Nearside Museum RD,21
845,Lakeside,Eastbound Radio RD @ Nearside Museum RD,21
1273,SW 38th Terr nearside SW 20th Ave,Northbound SW 38th Terrace @ SW 20th Avenue,21
844,Maguire Field,Northbound Bledsoe DR @ Nearside Radio RD,21
16,UF Health,Southbound Center DR @ Nearside Mowry RD,21
1136,Wilmot Gardens,Westbound Mowry RD @ Nearside Gale Lemerand DR,21
1352,Forest Park,Northbound SW 43rd ST @ Nearside SW 21st PL,21
816,Canopy Apartments,Westbound SW 20th AVE @ Farside SW 43rd ST,21
817,Cabana Beach Apartments,Eastbound SW 52 BLVD @ Nearside SW 20th AVE,21
1135,Shands Visitor Parking,Westbound Mowry RD @ Farside Center DR,21
1276,Paddock Club Apartments,Northbound Fort Clarke BLVD @ Farside NW 8th AVE,23
1284,Ft Clarke Middle School,Southbound Fort Clarke BLVD @ Farside NW 23rd AVE,23
1594,AT&T Store @ NW 4th Place,NW 4th Pl Nearside NW 62nd Street,23
1552,Kangaroo Express @ Newberry/Tower Road,Eastbound Newberry RD @ Nearside NW 75th ST,23
1289,Pepboys Auto @ Newberry RD,Eastbound Newberry RD @ Nearside NW 76th BLVD,23
623,Westbound NE 13th Street @ NE 8th Avenue,Westbound NE 8th AVE @ Nearside NE 13th ST,24
855,Walgreens @ NE 3rd Avenue,Northbound Waldo RD @ Nearside NE 3rd AVE,24
870,Tacachale Center,Northbound Waldo RD @ Farside NE 16th AVE,24
885,Nordstrom Distribution Center,Northbound NE 49th TER @ Nearside NE 54th PL,24
898,Rose Food Store,Westbound NE 16th AVE @ Nearside NE 16th WAY,24
1456,NE 49th AVE,Westbound NE 49th AVE @ Farside Waldo RD,24
53,Innovation Square East,Eastbound SW 2nd AVE @ Farside SW 7th TER,25
856,UF Health Family Medicine Eastside Northbound,Northbound Waldo RD @ Farside NE 5th AVE,25
52,Eastbound SW 2nd Avenue @ SW 10th Street,Eastbound SW 2nd AVE @ Nearside SW 10th ST,25
198,St. Augustine Catholic Church,Eastbound W University AVE @ Nearside Fletcher DR,25
148,Smathers Library,Westbound W University AVE @ Nearside NW 16th ST,25
966,Weimer Hall,Eastbound Stadium RD @ Farside Gale Lemerand DR,25
1136,Wilmot Gardens,Westbound Mowry RD @ Nearside Gale Lemerand DR,25
468,Parking & Transportation Services,Northbound Gale Lemerand DR @ Farside Mowry RD,25
199,Keene Flint Hall,Eastbound W University AVE @ Farside Buckman DR,25
1317,GRACE Marketplace,Eastbound NE 39th AVE @ Farside Waldo RD,25
56,Eastbound SW 2nd Ave @ SW 2nd St,Eastbound SW 2nd AVE @ Nearside SW 2nd ST,25
1329,Alachua County Juvenile Detention,Eastbound NE 39th AVE @ Farside Waldo RD,25
147,Target Copy @ W University Avenue,Westbound W University AVE @ Nearside SW 14th ST,25
1192,Turlington Hall,Southbound Newell DR @ Farside Union RD,25
1323,College Manor Apartments,Westbound SW 2nd AVE @ Nearside SW 13th ST,25
1495,Passage Family Church,Southbound NE 15th St @ Nearside NE 20th Pl,26
1166,Ironwood Golf Course,Westbound NE 39th AVE @ Nearside Waldo RD,26
753,Smokey Bear Park,Southbound NE 15th ST @ Nearside NE 23rd AVE,26
913,Southbound SE 11th Street @ SE 2nd Avenue,Southbound SE 11th ST @ Nearside SE 2nd AVE,26
909,Episcopal Children's Services,Southbound Waldo RD @ Farside NE 8th AVE,26
750,Southbound NE 15th Street @ NE 31 Avenue,Southbound NE 15th ST @ Nearside NE 31st AVE,26
1447,Gardenia Gardens,Eastbound NE 8th AVE @ Farside NE 17th ST,26
899,Michelle Garden Apartments,Westbound NE 16th AVE @ Nearside NE 15th ST,26
1494,NE 15th St @ NE 20th Pl,Northbound NE 15th St @ Farside NE 20th Pl,26
852,Triangle Club,Eastbound SE 4th AVE @ Nearside 11th ST,26
716,NE 28th Avenue @ NE 15th Street,Northbound NE 15th ST @ Nearside NE 28th AVE,26
1454,Northeast Park,Eastbound NE 16th AVE @ Farside NE 2 ST,27
1453,St. Patrick Catholic Church,Westbound NE 16th AVE @ Nearside NE 2 ST,27
966,Weimer Hall,Eastbound Stadium RD @ Farside Gale Lemerand DR,28
845,Lakeside,Eastbound Radio RD @ Nearside Museum RD,28
1326,UF Counseling and Wellness Center,Eastbound Radio RD @ Farside Bledsoe DR,28
1146,Beta Theta Pi across Springs,Eastbound Fraternity Row @ Nearside Woodlawn DR,28
810,Campus USA,Westbound SW 20th AVE @ Farside SW 34th ST,28
1493,Butler Plaza Transfer Station,Westbound SW 30th Place @ Farside SW 42nd Street,28
814,Pinetree Gardens,Westbound SW 20th AVE @ Farside SW 40th TER,28
926,Leigh Hall,Northbound Buckman DR @ Nearside W University AVE,28
150,University Lutheran Church,Westbound W University AVE @ Nearside NW 19th ST,28
1457,Physical Plant Radio Road,Westbound Radio RD @ Nearside SW 34 ST,28
813,Kensington Apartments North,Westbound SW 20th AVE @ Farside SW 38th TER,28
1237,Museum Walk Apartments,Eastbound Hull RD @ Nearside SW 34th ST,33
1580,Celebration Pointe At Regal Cinema 10,SW 45th Street Farside SW 32nd Road,33
1254,Gator Corner Dining Facility @ Gale Lemerand,Northbound Gale Lemerand DR @ Nearside Stadium RD,33
1579,Outside of Butler Plaza TS,SW 35th Blvd And SW 42nd Street,33
1578,Celebration Pointe PNR,SW 32nd Rd And SW 50th Terrace Parking Lot,33
956,Old Archer Road @ SW 34th Street,Westbound Old Archer RD @ Nearside SW 34th ST,34
840,Hilton University of Florida Conference Center,Northbound SW 34th ST @ Nearside Hull RD,34
194,Eastbound SW 2nd Avenue @ SW 26th Street,Eastbound SW 2nd AVE @ Nearside SW 26th ST,34
452,Gainesville Place Apartments @ SW 35th Place,Westbound SW 35th PL @ Nearside SW 28th TER,34
955,Gainesville Place Apartments,Northbound Old Archer RD @ Nearside SW 31st TER,34
966,Weimer Hall,Eastbound Stadium RD @ Farside Gale Lemerand DR,34
192,UF Golf Course,Eastbound SW 2nd AVE @ Farside SW 30th ST,34
927,Ben Hill Griffin Stadium North End Zone,Southbound Gale Lemerand DR @ Farside W Universit*,34
449,Campus Lodge Apartments,Westbound SW 40th TER @ Nearside SW 38th PL,34
937,Point West Apartments,Southbound SW 34th ST @ Farside SW 2nd Ave,34
938,Maguire Village @ SW 34th Street,Southbound SW 34th ST @ Nearside Radio RD,34
949,Lexington Crossing Apartments,Southbound SW 27th ST @ Farside SW 35th PL,34
932,UF Law School,Westbound SW 2nd AVE @ Nearside SW 26th ST,34
939,Orthopaedics and Sports Medicine Institute,Southbound SW 34th ST @ Nearside Hull RD,34
945,Ridgemar Commons,Eastbound SW 35th PL @ Farside SW 32nd TER,34
456,Arbor Park Apartments,Eastbound SW 35th PL @ Nearside SW 27th TER,35
1254,Gator Corner Dining Facility @ Gale Lemerand,Northbound Gale Lemerand DR @ Nearside Stadium RD,35
969,Nationwide Insurance @ Williston Road,Westbound Williston RD @ Farside SW 29Th Dr,35
972,Laurels Apartments,Northbound SW 34th ST @ Farside SW 47th AVE,35
970,Williston Plaza,Northbound SW 34th ST @ Farside Williston RD,35
483,University Club Apartments,Southbound SW 23rd TER @ Nearside SW 31 PL,35
1173,Cultural Plaza,Eastbound Hull RD @ Farside Bledsoe DR,36
1254,Gator Corner Dining Facility @ Gale Lemerand,Northbound Gale Lemerand DR @ Nearside Stadium RD,36
972,Laurels Apartments,Northbound SW 34th ST @ Farside SW 47th AVE,36
1491,Lowe's @ Butler Plaza Eastbound,Eastbound Windmeadows Blvd @ Farside SW 62nd Blvd,36
839,Florida Department Of Agriculture,Northbound SW 34th ST @ Farside SW 20th AVE,36
1481,Cancer/Genetics Research Complex,Eastbound Mowry Rd @ Farside SW 23 Dr,36
1027,Best Buy @ Butler Plaza,Southbound SW 37th BLVD @ Nearside Archer RD,36
1307,Alarion Bank @ 34th ST,Southbound SW 34th ST @ Farside SW 42nd PL,36
807,University Village South Apartments,Westbound Hull RD @ Nearside SW 34th ST,36
808,Hilton University of Florida Conference Center,Southbound SW 34th ST @ Nearside SW 19th AVE,36
1349,Hilton Garden Inn,Eastbound SW 33rd PL @ Farside SW 42nd ST,37
925,The HUB,Eastbound Stadium RD @ Nearside Buckman DR,37
460,Towne Parc Apartments,Northbound SW 23rd TER @ Farside SW 31st PL,37
1253,Graham Hall,Northbound Gale Lemerand DR @ Farside Museum RD,37
1548,Sam's Club,Eastbound SW 33rd PL @ Nearside SW 37th Blvd,37
637,Aspen Ridge Apartments,Northbound SW 34th ST @ Farside SW 37th BLVD,37
1027,Best Buy @ Butler Plaza,Southbound SW 37th BLVD @ Nearside Archer RD,37
39,The Bartram Apartments,Eastbound Archer RD @ Farside SW 23rd DR,37
18,Shands Hospital @ Davis Cancer Pavilion,Westbound Archer RD @ Nearside Gale Lemerand DR,37
1549,Hilton Garden Inn,Westbound SW 33rd PL @ Nearside SW 42nd ST,37
1547,Sam's Club,Westbound SW 33rd PL @ Farside SW 37th Blvd,37
1322,Rocky Point Apartments,Westbound SW 35th PL @ Nearside SW 34th ST,37
1305,Best Buy @ Butler Plaza,Northbound SW 37th BLVD @ Nearside Windmeadows BL*,37
37,Brandywine Apartments,Eastbound Archer RD @ Farside Surge Area DR,38
36,Capstone Quarters Apartments,Eastbound Archer RD @ Farside Surge Area DR,38
956,Old Archer Road @ SW 34th Street,Westbound Old Archer RD @ Nearside SW 34th ST,38
1270,Gainesville Place Apartments,Southbound Gainesville Place Ent @ Old Archer RD,38
1460,Enclave 3,Eastbound SW 32nd Terrace @ Traffic Circle,38
1333,Enclave 1,Eastbound SW 32nd Terrace @ E of Main Bldg,38
1192,Turlington Hall,Southbound Newell DR @ Farside Union RD,38
196,Pressly Stadium,Eastbound SW 2nd AVE @ Farside Woodlawn DR,40
443,Southbound SW 13th Street @ Museum Road,Southbound SW 13th ST @ Nearside Museum RD,43
1002,Santa Fe College @ NW 83rd Street,Northbound NW 83rd ST @ Nearside NW 31st AVE,43
441,Tigert Hall,Southbound SW 13th ST @ Farside SW 2nd AVE,43
1005,Springhill Professional Center,Northbound NW 83rd ST @ Nearside NW 39th AVE,43
200,Anderson Hall,Eastbound W University AVE @ Nearside NW 15th ST,43
520,Santa Fe,Westbound Santa Fe College @ Farside Santa Fe Col*,43
1007,Unicorn Hill Farm,Eastbound NW 39th AVE @ Nearside NW 69th ST,43
198,St. Augustine Catholic Church,Eastbound W University AVE @ Nearside Fletcher DR,43
1016,Millhopper Branch Library,Southbound NW 43rd ST @ Nearside NW 31st AVE,43
1026,Holy Faith Catholic Church,Southbound NW 43rd ST @ Farside NW 8th AVE,43
1472,Kauffman Tires,Eastbound W University Ave @ Farside SW 36th St,43
997,Robin Lane Neighborhood,Westbound NW 39th AVE @ Nearside NW 75th ST,43
149,Swamp Restaurant,Westbound W University AVE @ Nearside NW 17th ST,43
164,Millennium Center,Westbound Newberry RD @ Nearside NW 43rd ST,43
988,Monterey Apartments,Northbound NW 43rd ST @ Farside NW 34th AVE,43
154,Westbound University Avenue @ NW 23rd Drive,Westbound W University AVE @ Nearside NW 23rd DR,43
161,Plaza Royale,Westbound Newberry RD @ Farside NW 36th DR,43
162,Tire Kingdom @ Newberry Road,Westbound Newberry RD @ Farside NW 39th RD,43
978,Lenox Place Apartments,Northbound NW 43rd ST @ Nearside NW 9th Pl,43
983,Millhopper Pines Apartments,Northbound NW 43rd ST @ Farside NW 18th PL,43
1427,Holy Faith Catholic Church,Northbound NW 43rd ST @ Nearside NW 8th AVE,43
1001,Santa Fe College @ NW 83rd Street,Southbound NW 83rd ST @ Nearside Administration RD,43
1,Rosa Parks RTS Downtown Station,Northbound SE 3rd ST @ Nearside SE 3rd ST,46
2,Hampton Inn Hotel,Westbound SE 2nd AVE @ Nearside SE 1st ST,46
966,Weimer Hall,Eastbound Stadium RD @ Farside Gale Lemerand DR,46
3,Westbound SW 2nd Avenue @ SW 2nd Street,Westbound SW 2nd AVE @ Nearside SW 2nd ST,46
53,Innovation Square East,Eastbound SW 2nd AVE @ Farside SW 7th TER,46
57,Hippodrome Theatre,Eastbound SE 2nd AVE @ Nearside SE 1st ST,46
55,Second Avenue Center Apartments,Eastbound SW 2nd AVE @ Farside SW 6th ST,46
1033,Westbound Archer Road @ SW 50th Street,Westbound Archer RD @ Nearside SW 50th ST,75
1062,Linton Oaks Neighborhood @ SW 61st Street,Southbound SW 61st ST @ Nearside SW 10th PL,75
1349,Hilton Garden Inn,Eastbound SW 33rd PL @ Farside SW 42nd ST,75
1249,Gainesville Ale House,Westbound Archer RD @ Nearside SW 40th BLVD,75
1028,Pollo Tropical @ Butler Plaza West,Westbound Archer RD @ Farside SW 37th BLVD,75
1047,Vet Mem PK,Northbound SW 75th ST @ Nearside SW 42nd PL,75
1049,Tower Road Branch Library,Northbound SW 75th ST @ Farside SW 24th AVE,75
1091,Home Depot @ NW 4th Boulevard,Westbound NW 4th BLVD @ Nearside NW 75th ST,75
1093,Park Place Car Wash,Westbound NW 4th BLVD @ Nearside SW 75th ST,75
1069,Sunrise Apartments,Northbound SW 75th ST @ Farside SW 19th PL,75
1041,Bank of America @ Tower Square on Archer Road,Westbound Archer RD @ Farside SW 75th ST,75
1040,Town & Country Veterinarians,Westbound Archer RD @ Nearside SW 69th TER,75
1105,Cricket Club Apartments,Southbound SW 75th ST @ Nearside SW 8th AVE,75
1116,Valwood Neighborhood,Southbound SW 75th ST @ Nearside SW 53rd PL,75
1108,Sunrise Apartments,Southbound SW 75th ST @ Farside SW 19th PL,75
1109,Tower 24 Shopping Center,Southbound SW 75th ST @ Nearside SW 26th AVE,75
1077,Eastbound SW 6th Place @ SW 67th Terrace,Eastbound SW 6th PL @ Nearside SW 67th TER,75
1103,Tower Hill,Southbound NW 75th ST @ Nearside W University AVE,75
1072,Sparrow Apartments,Eastbound SW 8th AVE @ Farside SW 75th ST,75
1493,Butler Plaza Transfer Station,Westbound SW 30th Place @ Farside SW 42nd Street,75
1099,SUBWAY@ Newberry RD,Westbound Newberry RD @ Nearside Oaks Mall,75
1126,Haystacks Housing Complex,Eastbound Archer RD @ Nearside SW 47th TER,75
925,The HUB,Eastbound Stadium RD @ Nearside Buckman DR,118
926,Leigh Hall,Northbound Buckman DR @ Nearside W University AVE,118
797,Hume Hall,Westbound Museum RD @ Farside Gale Lemerand DR,118
1179,Pressly Softball Stadium,Westbound Hull RD @ Farside Natural Area DR,118
927,Ben Hill Griffin Stadium North End Zone,Southbound Gale Lemerand DR @ Farside W Universit*,119
1214,Corry Village,Northbound Village DR @ Nearside W Fraternity Row,119
150,University Lutheran Church,Westbound W University AVE @ Nearside NW 19th ST,119
1161,Springs Residence Building,Westbound Fraternity Row @ Farside Woodlawn DR,119
1183,Cultural Plaza,Eastbound Hull RD @ Farside Bledsoe DR,122
926,Leigh Hall,Northbound Buckman DR @ Nearside W University AVE,122
1409,Northbound NW 17th ST @ NW 7th AVE,Northbound NW 17th ST @ Nearside NW 7th AVE,122
1356,Dauer Hall,Southbound Buckman DR @ Nearside Union DR,122
1154,Graham Hall,Southbound Gale Lemerand DR @ Nearside Museum RD,122
1196,Animal Science,Southbound Shealy DR @ Farside SW 16th AVE,122
196,Pressly Stadium,Eastbound SW 2nd AVE @ Farside Woodlawn DR,125
1145,Fraternity Row II across Springs,Eastbound Fraternity Row @ Farside W Fraternity R*,125
1146,Beta Theta Pi across Springs,Eastbound Fraternity Row @ Nearside Woodlawn DR,125
1193,Rawlings Hall,Southbound Newell DR @ Nearside McCarty DR,125
800,Corry Village,Southbound Museum RD @ Farside Village DR,125
469,Commuter Lot Parking Garage @ Gale Lemerand,Northbound Gale Lemerand DR @ Farside Mowry RD,125
798,Sigma Alpha Epsilon,Westbound Museum RD @ Nearside Woodlawn DR,125
1136,Wilmot Gardens,Westbound Mowry RD @ Nearside Gale Lemerand DR,125
1326,UF Counseling and Wellness Center,Eastbound Radio RD @ Farside Bledsoe DR,126
473,Reitz Union,Southbound McCarty DR @ Nearside Museum RD,126
1192,Turlington Hall,Southbound Newell DR @ Farside Union RD,126
1135,Shands Visitor Parking,Westbound Mowry RD @ Farside Center DR,126
16,UF Health,Southbound Center DR @ Nearside Mowry RD,126
52,Eastbound SW 2nd Avenue @ SW 10th Street,Eastbound SW 2nd AVE @ Nearside SW 10th ST,126
1296,Ivy House Apartment,Southbound SW 10th ST @ Nearside SW 8th AVE,126
1144,Fraternity Row,Northbound Fraternity Row @ Farside Museum RD,126
1146,Beta Theta Pi across Springs,Eastbound Fraternity Row @ Nearside Woodlawn DR,126
966,Weimer Hall,Eastbound Stadium RD @ Farside Gale Lemerand DR,127
925,The HUB,Eastbound Stadium RD @ Nearside Buckman DR,127
8,Courtyard Apartments,Southbound SW 12th ST @ Farside SW 2nd AVE,127
926,Leigh Hall,Northbound Buckman DR @ Nearside W University AVE,127
319,Northbound SE 35th Street @ SE 16th Avenue,Northbound SE 35th ST @ Farside SE 16th AVE,711
554,Salvation Army Thrift Store,Eastbound E University AVE @ Nearside E 7th ST,711
308,Eastbound Hawthorne Road @ SE 26th Street,Eastbound Hawthorne RD @ Nearside SE 26th ST,711
325,The Glades,Northbound SE 43rd ST @ Nearside SE 10th PL,711
563,Jones Edmunds,Eastbound NE 8th AVE @ Farside NE 13th ST,711
564,MLK Center,Northbound Waldo RD @ Farside NE 8th AVE,711
1206,Arlington Square Apartments,Northbound SE 3rd ST @ Nearside SE 2nd PL,711
581,Southbound NE 25th Street @ NE 3rd Place,Southbound NE 25th ST @ Nearside NE 3rd PL,711
316,SE 35th St @ SE 21st Avenue,Eastbound SE 21st AVE @ Farside SE 35th ST,711
322,E Hawthorne Road @ SE 39th Terrace,Eastbound Hawthorne RD @ Farside SE 39th TER,711
601,Fred Cone Park,Westbound E University AVE @ Nearside SE 27th ST,711
598,Eastside Plaza,Westbound E University AVE @ Farside SE 39th ST,711
609,Mt Carmel Baptist Church,Northbound NE 25th ST @ Nearside NE 8th AVE,711
595,Lake Forest Trails Neighborhood,Northbound SE 43rd ST @ Farside SE 6th AVE,711
596,Lake Forest Elementary School,Northbound SE 43rd ST @ Nearside SE 4th AVE,711
1235,NE Walmart Supercenter,Westbound NE 12th AVE @ Nearside Waldo RD,711
630,Southbound NE 9th Street @ NE 3rd Avenue,Southbound NE 9th ST @ Nearside NE 3rd AVE,711
623,Westbound NE 13th Street @ NE 8th Avenue,Westbound NE 8th AVE @ Nearside NE 13th ST,711
629,Southbound NE 9th Street @ NE 5th Avenue,Southbound NE 9th ST @ Nearside NE 5th AVE,711
1259,Exxon Gas Station @ E University Avenue,Westbound E University AVE @ Farside SE 43rd ST,711
925,The HUB,Eastbound Stadium RD @ Nearside Buckman DR,121
473,Reitz Union,Southbound McCarty DR @ Nearside Museum RD,121
472,Rawlings Hall,Northbound Newell DR @ Nearside McCarty DR,20
807,University Village South Apartments,Westbound Hull RD @ Nearside SW 34th ST,33
16,UF Health,Southbound Center DR @ Nearside Mowry RD,33
473,Reitz Union,Southbound McCarty DR @ Nearside Museum RD,33
1556,The Ridge @ SW 38th TER southbound,Southbound SW 38th TER @ Nearside SW 24th AVE,33
1042,Publix @ Tower Square on SW 75th Street,Northbound SW 75th ST @ Farside Archer RD,150
1563,Haile Plantation I,SW 91st Terrace Farside SW 51st Rd,150
1064,Treebecka Park Apts,Westbound SW 20th AVE @ Farside SW 61st ST,76
521,Santa Fe College,Eastbound NW South RD @ Nearside NW 83rd ST,76
828,Rockwood Villas Apartments,Southbound SW 62nd BLVD @ Nearside SW 9th PL,76
122,Lincoln Estates,Southbound SE 19th TER @ Farside SE 8th AVE,2
127,Lincoln Estates Neighborhood,Westbound SE 12th AVE @ Nearside SE 15th ST,2
1261,Gardenia Garden Apartments,Westbound NE 8th AVE @ Farside NE 17th DR,2
109,Phase III Supply,Westbound Hawthorne RD @ Nearside SE 21st ST,2
75,Robinson Heights,Southbound SE 15th ST @ Nearside SE 41st AVE,2
79,Showers of Blessings Harvest Center,Northbound SE 15th ST @ Nearside SE 25th AVE,2
564,MLK Center,Northbound Waldo RD @ Farside NE 8th AVE,2
64,Sugarhill Neighborhood @ SE 4th Street,Southbound SE 4th ST @ Nearside SE 19th PL,2
1499,NE 15th St @ NE 3rd Ave Nearside,Northbound NE 15th St @ Nearside NE 3rd Ave,2
1,Rosa Parks RTS Downtown Station,Northbound SE 3rd ST @ Nearside SE 3rd ST,2
64,Sugarhill Neighborhood @ SE 4th Street,Southbound SE 4th ST @ Nearside SE 19th PL,3
90,Lincoln Estate Neighborhood,Northbound SE 19th TER @ Nearside SE 10th PL,3
124,Lincoln Estates Neighborhood,Southbound SE 19th TER @ Nearside SE 10th PL,3
129,McPherson Recreational Center,Southbound SE 15th ST @ Nearside SE 22nd AVE,3
357,SE 7th Avenue @ SE 10th Terrace,Westbound SE 7th AVE @ Farside SE 10th TER,3
868,Michelle Garden Apartments,Eastbound NE 16th AVE @ Nearside NE 15th ST,3
196,Pressly Stadium,Eastbound SW 2nd AVE @ Farside Woodlawn DR,5
932,UF Law School,Westbound SW 2nd AVE @ Nearside SW 26th ST,5
167,SunTrust Bank @ Newberry Road,Westbound Newberry RD @ Farside NW 51st ST,5
1475,President's Park,Westbound SW 2nd Ave @ Nearside SW 23rd St,5
1593,Social Security NB NW 13th St,Northbound NW 13th St @ Farside 45th Ave,6
259,ALDI Food Market,Northbound NW 13th ST @ Nearside NW 39th AVE,6
217,Big Ron's Yoga,Northbound NW 6th ST @ Nearside NW 10th AVE,6
215,Williams Fellowship Hall,Northbound NW 6th ST @ Nearside NW 7th AVE,6
260,Auto Zone @ NW 13th Street,Northbound NW 13th ST @ Farside NW 39th AVE,6
736,Wesley United Methodist Church,Westbound NW 23rd AVE @ Nearside NW 10th ST,6
236,Early Learning Coalition,Southbound NW 13th ST @ Farside NW 44th AVE,6
55,Second Avenue Center Apartments,Eastbound SW 2nd AVE @ Farside SW 6th ST,6
397,Eastbound NW 53rd Avenue @ NW 24th Boulevard,Eastbound NW 53rd AVE @ Farside NW 24th BLVD,6
398,Sorrento New Home Community,Eastbound NW 53rd AVE @ Farside NW 21st DR,6
56,Eastbound SW 2nd Ave @ SW 2nd St,Eastbound SW 2nd AVE @ Nearside SW 2nd ST,6
277,Acupuncture Center,Southbound NW 6th ST @ Farside NW 19th AVE,6
280,American Auto Insurance,Southbound NW 6th ST @ Nearside NW 10th AVE,6
297,Eastbound SE 7th Avenue @ SE 15th Street,Eastbound SE 7th AVE @ Nearside SE 15th ST,7
304,Eastbound University Avenue @ SE 21st Street,Eastbound E University AVE @ Nearside SE 21st ST,7
334,Southbound SE 35th Street @ SE 20th Avenue,Southbound SE 35th ST @ Nearside SE 20th AVE,7
329,Chevron Food Mart @ SE 43rd Street,Southbound SE 43rd ST @ Nearside Hawthorne RD,7
335,Westbound SE 21st Avenue @ SE 32nd Terrace,Westbound SE 21st AVE @ Farside SE 32nd ST,7
247,Gainesville High School,Southbound NW 13th ST @ Nearside NW 19th LN,8
425,Eastbound NW 39th Ave at NW 19th St Green Tree Pk,Eastbound NW 39th AVE @ Nearside NW 19th ST,8
417,Capri Neighborhood,Southbound NW 34th ST @ Farside NW 44th PL,8
432,Cobblestone Apartments,Eastbound NW 23rd ST @ Farside NW 28th CIR,8
435,State Farm Insurance @ NW 13th Street,Southbound NW 13th ST @ Farside NW 12th AVE,8
428,Southbound NW 21st Street @ NW 36th Avenue,Southbound NW 21st ST @ Farside NW 36th AVE,8
