"trip_id","route_id"
"8020019","20"
"1021001","21"
"7523593","21"
"7523594","21"
"7523595","21"
"7523596","21"
"7523597","21"
"7523598","21"
"7523599","21"
"7523600","21"
"7523601","21"
"7523602","21"
"7523603","21"
"7523604","21"
"7523605","21"
"7523606","21"
"7523607","21"
"7523608","21"
"7523609","21"
"7523610","21"
"7523611","21"
"7523612","21"
"7523613","21"
"7523614","21"
"7523615","21"
"7523616","21"
"7523617","21"
"7523618","21"
"7523619","21"
"7523620","21"
"7523621","21"
"7523622","21"
"7523623","21"
"7523624","21"
"7523625","21"
"7523626","21"
"7523627","21"
"7523628","21"
"7523629","21"
"7523630","21"
"7523631","21"
"7523632","21"
"7523633","21"
"7523634","21"
"7523635","21"
"7523636","21"
"7523637","21"
"7523638","21"
"1021004","21"
"7523549","21"
"7523550","21"
"7523551","21"
"7523552","21"
"7523553","21"
"7523554","21"
"7523555","21"
"7523556","21"
"7523557","21"
"7523558","21"
"7523559","21"
"7523560","21"
"7523561","21"
"7523562","21"
"7523563","21"
"7523564","21"
"7523565","21"
"7523566","21"
"7523567","21"
"7523568","21"
"7523569","21"
"7523570","21"
"7523571","21"
"7523572","21"
"7523573","21"
"7523574","21"
"7523575","21"
"7523576","21"
"7523577","21"
"7523578","21"
"7523579","21"
"7523580","21"
"7523581","21"
"7523582","21"
"7523583","21"
"7523584","21"
"7523585","21"
"7523586","21"
"7523587","21"
"7523588","21"
"7523589","21"
"7523590","21"
"7523591","21"
"7523592","21"
"1023005","23"
"1023009","23"
"1023013","23"
"1023017","23"
"1023021","23"
"1023025","23"
"1023029","23"
"1023033","23"
"1023037","23"
"1023041","23"
"1023045","23"
"1023049","23"
"1023053","23"
"1023057","23"
"1023061","23"
"1023063","23"
"1023065","23"
"1023067","23"
"1023069","23"
"1023071","23"
"1023073","23"
"1023075","23"
"5023001","23"
"5023003","23"
"5023005","23"
"5023007","23"
"5023009","23"
"5023011","23"
"5023013","23"
"5023015","23"
"5023017","23"
"5023019","23"
"5023021","23"
"5023023","23"
"5023025","23"
"5023027","23"
"5023029","23"
"5023031","23"
"5023033","23"
"5023035","23"
"5023037","23"
"5023039","23"
"5023041","23"
"5023043","23"
"5023045","23"
"1023001","23"
"1023003","23"
"1023007","23"
"1023011","23"
"1023015","23"
"1023019","23"
"1023023","23"
"1023027","23"
"1023031","23"
"1023035","23"
"1023039","23"
"1023043","23"
"1023047","23"
"1023051","23"
"7523706","23"
"7523707","23"
"1023006","23"
"1023010","23"
"1023014","23"
"1023018","23"
"1023022","23"
"1023026","23"
"1023030","23"
"1023034","23"
"1023038","23"
"1023042","23"
"1023046","23"
"1023050","23"
"1023054","23"
"1023058","23"
"1023062","23"
"1023064","23"
"1023066","23"
"1023068","23"
"1023070","23"
"1023072","23"
"1023074","23"
"1023076","23"
"5023002","23"
"5023004","23"
"5023006","23"
"5023008","23"
"5023010","23"
"5023012","23"
"5023014","23"
"5023016","23"
"5023018","23"
"5023020","23"
"5023022","23"
"5023024","23"
"5023026","23"
"5023028","23"
"5023030","23"
"5023032","23"
"5023034","23"
"5023036","23"
"5023038","23"
"5023040","23"
"5023042","23"
"5023044","23"
"5023046","23"
"1023002","23"
"1023004","23"
"1023008","23"
"1023012","23"
"1023016","23"
"1023020","23"
"1023024","23"
"1023028","23"
"1023032","23"
"1023036","23"
"1023040","23"
"1023044","23"
"1023048","23"
"1023052","23"
"7523708","23"
"7523709","23"
"5024001","24"
"5024003","24"
"5024005","24"
"5024007","24"
"5024009","24"
"5024011","24"
"5024013","24"
"5024015","24"
"1024001","24"
"1024005","24"
"1024007","24"
"4059015","24"
"1024009","24"
"1024013","24"
"5024002","24"
"5024004","24"
"5024006","24"
"5024008","24"
"5024010","24"
"5024012","24"
"5024014","24"
"5024016","24"
"1024002","24"
"1024006","24"
"1024008","24"
"4059016","24"
"1024010","24"
"1024014","24"
"4761127","25"
"4761128","25"
"4761129","25"
"4761130","25"
"4761131","25"
"4761132","25"
"4761133","25"
"4761134","25"
"4761135","25"
"1025001","25"
"7523639","25"
"7523640","25"
"7523641","25"
"7523642","25"
"7523643","25"
"7523644","25"
"7523645","25"
"5025002","25"
"4761136","25"
"4761137","25"
"4761138","25"
"4761139","25"
"4761140","25"
"4761141","25"
"4761142","25"
"4761143","25"
"1025002","25"
"7523646","25"
"7523647","25"
"7523648","25"
"7523649","25"
"7523650","25"
"7523651","25"
"7523652","25"
"3025003","25"
"7523667","25"
"7523668","25"
"7523669","25"
"7523670","25"
"7025001","25"
"4761168","25"
"4761169","25"
"4761170","25"
"4761171","25"
"2025003","25"
"7523655","25"
"7523656","25"
"7523657","25"
"7523658","25"
"7523659","25"
"7523660","25"
"4761147","25"
"4761148","25"
"4761149","25"
"4761150","25"
"4761151","25"
"4761152","25"
"4761153","25"
"3025002","25"
"7523671","25"
"7523672","25"
"7523673","25"
"7523674","25"
"7025002","25"
"4761162","25"
"4761163","25"
"4761164","25"
"4761165","25"
"4761166","25"
"2025002","25"
"7523661","25"
"7523662","25"
"7523663","25"
"7523664","25"
"7523665","25"
"7523666","25"
"6025002","25"
"4761155","25"
"4761156","25"
"4761157","25"
"4761158","25"
"4761159","25"
"4761160","25"
"4761161","25"
"4026002","26"
"4026004","26"
"4026006","26"
"4026008","26"
"4026010","26"
"4026012","26"
"4026014","26"
"4026016","26"
"4026018","26"
"4026020","26"
"5026001","26"
"5026003","26"
"5026005","26"
"5026007","26"
"5026009","26"
"5026011","26"
"5026013","26"
"5026015","26"
"5026017","26"
"5026019","26"
"5026021","26"
"5026023","26"
"5026025","26"
"5026027","26"
"5026029","26"
"5026031","26"
"1026001","26"
"1026003","26"
"1026005","26"
"1026007","26"
"1026009","26"
"1026011","26"
"1026013","26"
"1026015","26"
"1026017","26"
"1026019","26"
"1026021","26"
"1026023","26"
"1026025","26"
"1026027","26"
"1026029","26"
"1026031","26"
"8026002","26"
"8026004","26"
"8026006","26"
"8026008","26"
"8026010","26"
"8026012","26"
"8026014","26"
"8026016","26"
"8026018","26"
"8026020","26"
"5026002","26"
"5026004","26"
"5026026","26"
"5026028","26"
"5026030","26"
"1026002","26"
"1026004","26"
"1026026","26"
"1026028","26"
"1026030","26"
"4026001","26"
"4026003","26"
"4026005","26"
"4026007","26"
"4026009","26"
"4026011","26"
"4026013","26"
"4026015","26"
"4026017","26"
"4026019","26"
"5026006","26"
"5026008","26"
"5026010","26"
"5026012","26"
"5026014","26"
"5026016","26"
"5026018","26"
"5026020","26"
"5026022","26"
"5026024","26"
"1026006","26"
"1026008","26"
"1026010","26"
"1026012","26"
"1026014","26"
"1026016","26"
"1026018","26"
"1026020","26"
"1026022","26"
"1026024","26"
"8026001","26"
"8026003","26"
"8026005","26"
"8026007","26"
"8026009","26"
"8026011","26"
"8026013","26"
"8026015","26"
"8026017","26"
"8026019","26"
"4059027","27"
"1027001","27"
"1027005","27"
"1027007","27"
"4059028","27"
"4059029","27"
"1027004","27"
"1027002","27"
"1027006","27"
"1027008","27"
"4059030","27"
"4059031","27"
"4761217","28"
"6778398","28"
"7523697","28"
"6778400","28"
"6778401","28"
"7523698","28"
"6778403","28"
"6778404","28"
"7523699","28"
"6778406","28"
"6778407","28"
"7523700","28"
"6778409","28"
"6778410","28"
"7523701","28"
"6778412","28"
"6778413","28"
"7523702","28"
"6778415","28"
"6778416","28"
"7523703","28"
"6778418","28"
"6778419","28"
"7523704","28"
"6778421","28"
"6778422","28"
"7523705","28"
"6778424","28"
"6778425","28"
"6778427","28"
"6778428","28"
"1028004","28"
"6778364","28"
"7523688","28"
"6778366","28"
"6778367","28"
"7523689","28"
"6778369","28"
"6778370","28"
"7523690","28"
"6778372","28"
"6778373","28"
"7523691","28"
"6778375","28"
"6778376","28"
"7523692","28"
"6778378","28"
"6778379","28"
"7523693","28"
"6778382","28"
"6778383","28"
"7523694","28"
"6778385","28"
"6778386","28"
"7523695","28"
"6778388","28"
"6778389","28"
"7523696","28"
"6778391","28"
"6778392","28"
"6778394","28"
"6157150","33"
"6157151","33"
"6157152","33"
"6157153","33"
"6157154","33"
"6157155","33"
"6157156","33"
"6157157","33"
"6157158","33"
"6157159","33"
"6157160","33"
"6157161","33"
"6157162","33"
"6157163","33"
"6157164","33"
"6157165","33"
"6157166","33"
"6157167","33"
"6157168","33"
"6157169","33"
"6157170","33"
"6157171","33"
"6157172","33"
"6157173","33"
"6157174","33"
"6157175","33"
"6157176","33"
"6157177","33"
"4777686","33"
"4777687","33"
"4777688","33"
"4777689","33"
"4777690","33"
"4777691","33"
"4777692","33"
"4777537","33"
"7523770","33"
"7523755","33"
"7523771","33"
"7523756","33"
"7523772","33"
"7523757","33"
"7523773","33"
"7523758","33"
"7523774","33"
"7523759","33"
"7523775","33"
"7523760","33"
"7523776","33"
"7523761","33"
"7523777","33"
"7523762","33"
"7523778","33"
"7523763","33"
"7523779","33"
"7523764","33"
"7523780","33"
"7523765","33"
"7523781","33"
"7523766","33"
"7523782","33"
"7523767","33"
"7523783","33"
"7523768","33"
"7523784","33"
"7523769","33"
"7523785","33"
"6157193","33"
"6157194","33"
"6157195","33"
"6157196","33"
"6157197","33"
"6157198","33"
"6157199","33"
"4777644","33"
"4777645","33"
"4777649","33"
"4777650","33"
"4777651","33"
"4777652","33"
"4777653","33"
"4777654","33"
"4777655","33"
"4777656","33"
"4777657","33"
"4777658","33"
"4777659","33"
"4777660","33"
"4777661","33"
"4777662","33"
"4777664","33"
"4777665","33"
"6157178","33"
"6157179","33"
"6157180","33"
"6157181","33"
"6157182","33"
"6157183","33"
"6157184","33"
"6157185","33"
"6157186","33"
"6157187","33"
"6157188","33"
"6157189","33"
"6157190","33"
"6157191","33"
"6157192","33"
"4777600","33"
"7523794","33"
"7523786","33"
"7523795","33"
"7523787","33"
"7523796","33"
"7523788","33"
"7523797","33"
"7523789","33"
"7523798","33"
"7523790","33"
"7523799","33"
"7523791","33"
"7523800","33"
"7523792","33"
"7523801","33"
"7523793","33"
"7523802","33"
"5034001","34"
"5034002","34"
"5034004","34"
"5034006","34"
"5034008","34"
"5034010","34"
"5034012","34"
"5034014","34"
"5034016","34"
"5034018","34"
"5034020","34"
"5034022","34"
"5034024","34"
"5034026","34"
"5034028","34"
"5034030","34"
"5034032","34"
"5034034","34"
"5034036","34"
"5034038","34"
"5034040","34"
"5034042","34"
"5034044","34"
"5034046","34"
"5034048","34"
"5034050","34"
"5034052","34"
"5034054","34"
"5034056","34"
"5034058","34"
"5034060","34"
"5034062","34"
"5034064","34"
"5034066","34"
"5034068","34"
"5034071","34"
"1034001","34"
"7523918","34"
"7523905","34"
"7523919","34"
"7523906","34"
"7523920","34"
"7523907","34"
"7523921","34"
"7523908","34"
"7523922","34"
"7523909","34"
"7523923","34"
"7523910","34"
"7523924","34"
"7523911","34"
"7523925","34"
"7523912","34"
"7523926","34"
"7523913","34"
"7523927","34"
"7523914","34"
"7523928","34"
"7523915","34"
"7523929","34"
"7523916","34"
"7523930","34"
"7523917","34"
"7523931","34"
"7523932","34"
"7523933","34"
"7523934","34"
"7523935","34"
"7523936","34"
"7523894","34"
"7523895","34"
"7523896","34"
"7523897","34"
"7523898","34"
"7523899","34"
"7523900","34"
"7523901","34"
"7523902","34"
"7523903","34"
"7523904","34"
"5034003","34"
"5034005","34"
"5034007","34"
"5034009","34"
"5034011","34"
"5034013","34"
"5034015","34"
"5034017","34"
"5034019","34"
"5034021","34"
"5034023","34"
"5034025","34"
"5034027","34"
"5034029","34"
"5034031","34"
"5034033","34"
"5034035","34"
"5034037","34"
"5034039","34"
"5034041","34"
"5034043","34"
"5034045","34"
"5034047","34"
"5034049","34"
"5034051","34"
"5034053","34"
"5034055","34"
"5034057","34"
"5034059","34"
"5034061","34"
"5034063","34"
"5034065","34"
"5034067","34"
"5034069","34"
"5034070","34"
"5034072","34"
"1034004","34"
"7523864","34"
"7523851","34"
"7523865","34"
"7523852","34"
"7523866","34"
"7523853","34"
"7523867","34"
"7523854","34"
"7523868","34"
"7523855","34"
"7523869","34"
"7523856","34"
"7523870","34"
"7523857","34"
"7523871","34"
"7523858","34"
"7523872","34"
"7523859","34"
"7523873","34"
"7523860","34"
"7523874","34"
"7523861","34"
"7523875","34"
"7523862","34"
"7523876","34"
"7523863","34"
"7523877","34"
"7523878","34"
"7523879","34"
"7523880","34"
"7523881","34"
"7523882","34"
"7523883","34"
"7523884","34"
"7523885","34"
"7523886","34"
"7523887","34"
"7523888","34"
"7523889","34"
"7523890","34"
"7523891","34"
"7523892","34"
"7523893","34"
"4035002","35"
"4035004","35"
"4035006","35"
"4035008","35"
"4035010","35"
"4035012","35"
"4035014","35"
"4035016","35"
"4035018","35"
"4035020","35"
"4035022","35"
"4035024","35"
"4035026","35"
"5035001","35"
"7296643","35"
"7296644","35"
"7296645","35"
"7296646","35"
"7296647","35"
"7296648","35"
"7296649","35"
"7296650","35"
"7296651","35"
"7296652","35"
"7296653","35"
"7296654","35"
"7296655","35"
"7296656","35"
"7296657","35"
"7296658","35"
"7296659","35"
"7296660","35"
"7296661","35"
"7296662","35"
"7296663","35"
"7296664","35"
"7296665","35"
"7296666","35"
"7296667","35"
"7296668","35"
"7296669","35"
"7296670","35"
"7296671","35"
"7296672","35"
"7296673","35"
"7296674","35"
"7296675","35"
"7296676","35"
"7296677","35"
"7296678","35"
"7296679","35"
"7296680","35"
"7296681","35"
"7296682","35"
"7296683","35"
"7296684","35"
"7296685","35"
"7296686","35"
"7296687","35"
"7296688","35"
"7296689","35"
"7296690","35"
"7296691","35"
"7296692","35"
"7296693","35"
"7296694","35"
"7296695","35"
"7296696","35"
"7296697","35"
"7296698","35"
"7296699","35"
"7296700","35"
"7296701","35"
"7296702","35"
"7296703","35"
"7296704","35"
"7296705","35"
"7296706","35"
"7296707","35"
"3035001","35"
"3035003","35"
"3035005","35"
"3035007","35"
"3035009","35"
"3035011","35"
"3035013","35"
"3035015","35"
"3035017","35"
"3035019","35"
"3035021","35"
"1035001","35"
"7197226","35"
"7197258","35"
"7197178","35"
"7197227","35"
"7197259","35"
"7197189","35"
"7197228","35"
"7197260","35"
"7197190","35"
"7197229","35"
"7197261","35"
"7197191","35"
"7197230","35"
"7197262","35"
"7197192","35"
"7197231","35"
"7197263","35"
"7197193","35"
"7197232","35"
"7197264","35"
"7197194","35"
"7197233","35"
"7197265","35"
"7197195","35"
"7197234","35"
"7197266","35"
"7197196","35"
"7197235","35"
"7197267","35"
"7197197","35"
"7197236","35"
"7197268","35"
"7197198","35"
"7197237","35"
"7197269","35"
"7197199","35"
"7197238","35"
"7197270","35"
"7197200","35"
"7197239","35"
"7197201","35"
"7197240","35"
"7197202","35"
"7197241","35"
"7197203","35"
"7197242","35"
"7197204","35"
"7197243","35"
"7197205","35"
"7197244","35"
"7197206","35"
"7523941","35"
"7523942","35"
"7523943","35"
"7523944","35"
"7035001","35"
"7035003","35"
"7035005","35"
"7035007","35"
"7035009","35"
"7035011","35"
"7035013","35"
"7035015","35"
"7035017","35"
"7035019","35"
"7035021","35"
"2035001","35"
"2035003","35"
"2035005","35"
"2035007","35"
"2035009","35"
"2035011","35"
"2035013","35"
"2035015","35"
"2035017","35"
"2035019","35"
"2035021","35"
"2035023","35"
"2035025","35"
"2035027","35"
"2035029","35"
"2035031","35"
"2035033","35"
"6035001","35"
"6035003","35"
"6035005","35"
"6035007","35"
"6035009","35"
"6035011","35"
"6035013","35"
"6035015","35"
"6035017","35"
"6035019","35"
"6035021","35"
"6035023","35"
"6035025","35"
"6035027","35"
"6035029","35"
"6035031","35"
"6035033","35"
"8035002","35"
"8035004","35"
"8035006","35"
"8035008","35"
"8035010","35"
"8035012","35"
"8035014","35"
"8035016","35"
"8035018","35"
"8035020","35"
"8035022","35"
"8035024","35"
"8035026","35"
"1035002","35"
"7197310","35"
"7197284","35"
"7197311","35"
"7197285","35"
"7197312","35"
"7197286","35"
"7197313","35"
"7197287","35"
"7197314","35"
"7197288","35"
"7197315","35"
"7197289","35"
"7197316","35"
"7197290","35"
"7197317","35"
"7197291","35"
"7197318","35"
"7197292","35"
"7197319","35"
"7197293","35"
"7197320","35"
"7197294","35"
"7197321","35"
"7197295","35"
"7197322","35"
"7197296","35"
"4035001","35"
"4035003","35"
"4035005","35"
"4035007","35"
"4035009","35"
"4035011","35"
"4035013","35"
"4035015","35"
"4035017","35"
"4035019","35"
"4035021","35"
"4035023","35"
"4035025","35"
"4035027","35"
"5035004","35"
"7296580","35"
"7296581","35"
"7296582","35"
"7296583","35"
"7296584","35"
"7296585","35"
"7296586","35"
"7296587","35"
"7296588","35"
"7296589","35"
"7296590","35"
"7296591","35"
"7296592","35"
"7296593","35"
"7296594","35"
"7296595","35"
"7296596","35"
"7296597","35"
"7296598","35"
"7296599","35"
"7296600","35"
"7296601","35"
"7296602","35"
"7296603","35"
"7296604","35"
"7296605","35"
"7296606","35"
"7296607","35"
"7296608","35"
"7296609","35"
"7296610","35"
"7296611","35"
"7296612","35"
"7296613","35"
"7296614","35"
"7296615","35"
"7296616","35"
"7296617","35"
"7296618","35"
"7296619","35"
"7296620","35"
"7296621","35"
"7296622","35"
"7296623","35"
"7296624","35"
"7296625","35"
"7296626","35"
"7296627","35"
"7296628","35"
"7296629","35"
"7296630","35"
"7296631","35"
"7296632","35"
"7296633","35"
"7296634","35"
"7296635","35"
"7296636","35"
"7296637","35"
"7296638","35"
"7296639","35"
"7296640","35"
"7296641","35"
"7296642","35"
"3035002","35"
"3035004","35"
"3035006","35"
"3035008","35"
"3035010","35"
"3035012","35"
"3035014","35"
"3035016","35"
"3035018","35"
"3035020","35"
"3035022","35"
"1035006","35"
"7197207","35"
"7197245","35"
"7197159","35"
"7197208","35"
"7197246","35"
"7197160","35"
"7197209","35"
"7197247","35"
"7197161","35"
"7197210","35"
"7197248","35"
"7197162","35"
"7197211","35"
"7197249","35"
"7197163","35"
"7197212","35"
"7197250","35"
"7197164","35"
"7197213","35"
"7197251","35"
"7197165","35"
"7197214","35"
"7197252","35"
"7197166","35"
"7197215","35"
"7197253","35"
"7197167","35"
"7197216","35"
"7197254","35"
"7197168","35"
"7197217","35"
"7197255","35"
"7197169","35"
"7197218","35"
"7197256","35"
"7197170","35"
"7197219","35"
"7197257","35"
"7197171","35"
"7197220","35"
"7197172","35"
"7197221","35"
"7197173","35"
"7197222","35"
"7197174","35"
"7197223","35"
"7197175","35"
"7197224","35"
"7197176","35"
"7197225","35"
"7197177","35"
"7523937","35"
"7523938","35"
"7523939","35"
"7523940","35"
"7035002","35"
"7035004","35"
"7035006","35"
"7035008","35"
"7035010","35"
"7035012","35"
"7035014","35"
"7035016","35"
"7035018","35"
"7035020","35"
"7035022","35"
"2035002","35"
"2035004","35"
"2035006","35"
"2035008","35"
"2035010","35"
"2035012","35"
"2035014","35"
"2035016","35"
"2035018","35"
"2035020","35"
"2035022","35"
"2035024","35"
"2035026","35"
"2035028","35"
"2035030","35"
"2035032","35"
"2035034","35"
"6035002","35"
"6035004","35"
"6035006","35"
"6035008","35"
"6035010","35"
"6035012","35"
"6035014","35"
"6035016","35"
"6035018","35"
"6035020","35"
"6035022","35"
"6035024","35"
"6035026","35"
"6035028","35"
"6035030","35"
"6035032","35"
"6035034","35"
"8035001","35"
"8035003","35"
"8035005","35"
"8035007","35"
"8035009","35"
"8035011","35"
"8035013","35"
"8035015","35"
"8035017","35"
"8035019","35"
"8035021","35"
"8035023","35"
"8035025","35"
"8035027","35"
"1035008","35"
"7197297","35"
"7197271","35"
"7197298","35"
"7197272","35"
"7197299","35"
"7197273","35"
"7197300","35"
"7197274","35"
"7197301","35"
"7197275","35"
"7197302","35"
"7197276","35"
"7197303","35"
"7197277","35"
"7197304","35"
"7197278","35"
"7197305","35"
"7197279","35"
"7197306","35"
"7197280","35"
"7197307","35"
"7197281","35"
"7197308","35"
"7197282","35"
"7197309","35"
"7197283","35"
"4775939","36"
"7523964","36"
"7523965","36"
"7523966","36"
"7523967","36"
"7523968","36"
"7523969","36"
"7523970","36"
"7523971","36"
"7523972","36"
"7523973","36"
"7523974","36"
"7523975","36"
"7523976","36"
"7523977","36"
"7523978","36"
"7523979","36"
"7523980","36"
"7523981","36"
"7523982","36"
"4775929","36"
"7523945","36"
"7523946","36"
"7523947","36"
"7523948","36"
"7523949","36"
"7523950","36"
"7523951","36"
"7523952","36"
"7523953","36"
"7523954","36"
"7523955","36"
"7523956","36"
"7523957","36"
"7523958","36"
"7523959","36"
"7523960","36"
"7523961","36"
"7523962","36"
"7523963","36"
"5037001","37"
"5037003","37"
"5037005","37"
"5037007","37"
"5037009","37"
"5037011","37"
"5037013","37"
"5037015","37"
"5037017","37"
"5037019","37"
"5037021","37"
"5037023","37"
"5037025","37"
"3037001","37"
"3037003","37"
"3037005","37"
"3037007","37"
"3037009","37"
"3037011","37"
"3037013","37"
"3037015","37"
"3037017","37"
"3037019","37"
"7037001","37"
"7037003","37"
"7037005","37"
"7037007","37"
"7037009","37"
"7037011","37"
"7037013","37"
"7037015","37"
"7037017","37"
"7037019","37"
"2037001","37"
"7524264","37"
"7524265","37"
"7524266","37"
"7524267","37"
"7524268","37"
"7524269","37"
"7524270","37"
"7524271","37"
"7524272","37"
"7524273","37"
"7524274","37"
"7524275","37"
"7524276","37"
"7524277","37"
"6037001","37"
"6037003","37"
"6037005","37"
"6037007","37"
"6037009","37"
"6037011","37"
"6037013","37"
"6037015","37"
"6037017","37"
"6037019","37"
"6037021","37"
"6037023","37"
"4776002","37"
"6778539","37"
"6778540","37"
"6778541","37"
"6778542","37"
"6778543","37"
"6778544","37"
"6778545","37"
"6778546","37"
"6778547","37"
"6778548","37"
"6778549","37"
"6778550","37"
"6778551","37"
"6778552","37"
"6778553","37"
"6778554","37"
"6778555","37"
"6778556","37"
"6778557","37"
"6778558","37"
"6778559","37"
"6778560","37"
"6778561","37"
"5037002","37"
"5037004","37"
"5037006","37"
"5037008","37"
"5037010","37"
"5037012","37"
"5037014","37"
"5037016","37"
"5037018","37"
"5037020","37"
"5037022","37"
"5037024","37"
"5037026","37"
"3037002","37"
"3037004","37"
"3037006","37"
"3037008","37"
"3037010","37"
"3037012","37"
"3037014","37"
"3037016","37"
"3037018","37"
"7037002","37"
"7037004","37"
"7037006","37"
"7037008","37"
"7037010","37"
"7037012","37"
"7037014","37"
"7037016","37"
"7037018","37"
"2037002","37"
"7524250","37"
"7524251","37"
"7524252","37"
"7524253","37"
"7524254","37"
"7524255","37"
"7524256","37"
"7524257","37"
"7524258","37"
"7524259","37"
"7524260","37"
"7524261","37"
"7524262","37"
"7524263","37"
"6037002","37"
"6037004","37"
"6037006","37"
"6037008","37"
"6037010","37"
"6037012","37"
"6037014","37"
"6037016","37"
"6037018","37"
"6037020","37"
"6037022","37"
"4775969","37"
"6778516","37"
"6778519","37"
"6778520","37"
"6778521","37"
"6778522","37"
"6778523","37"
"6778524","37"
"6778525","37"
"6778526","37"
"6778527","37"
"6778528","37"
"6778529","37"
"6778530","37"
"6778531","37"
"6778532","37"
"6778533","37"
"6778534","37"
"6778535","37"
"6778536","37"
"6778537","37"
"6778538","37"
"5038001","38"
"5038003","38"
"5038004","38"
"5038006","38"
"5038008","38"
"5038010","38"
"5038012","38"
"5038014","38"
"5038016","38"
"5038018","38"
"5038020","38"
"5038022","38"
"5038024","38"
"5038026","38"
"5038028","38"
"5038030","38"
"5038032","38"
"5038034","38"
"5038036","38"
"5038038","38"
"5038040","38"
"5038042","38"
"5038044","38"
"5038046","38"
"5038048","38"
"5038050","38"
"5038052","38"
"5038054","38"
"5038056","38"
"5038058","38"
"5038061","38"
"1038001","38"
"1038002","38"
"1038003","38"
"1038005","38"
"7524291","38"
"1038008","38"
"1038009","38"
"1038011","38"
"1038013","38"
"7524292","38"
"1038017","38"
"1038019","38"
"1038021","38"
"1038023","38"
"7524293","38"
"1038027","38"
"1038029","38"
"1038031","38"
"1038033","38"
"7524294","38"
"1038037","38"
"1038039","38"
"1038041","38"
"1038043","38"
"7524295","38"
"1038047","38"
"1038049","38"
"1038051","38"
"1038053","38"
"7524296","38"
"1038057","38"
"1038059","38"
"1038061","38"
"1038063","38"
"7524297","38"
"1038067","38"
"1038069","38"
"1038071","38"
"1038073","38"
"7524298","38"
"1038077","38"
"1038079","38"
"1038081","38"
"1038083","38"
"7524299","38"
"1038087","38"
"1038089","38"
"1038091","38"
"1038093","38"
"7524300","38"
"1038097","38"
"1038099","38"
"1038101","38"
"1038103","38"
"7524301","38"
"1038107","38"
"1038109","38"
"1038111","38"
"1038113","38"
"7524302","38"
"1038117","38"
"1038119","38"
"1038121","38"
"1038123","38"
"7524303","38"
"1038127","38"
"1038130","38"
"1038135","38"
"4776063","38"
"4776064","38"
"4776065","38"
"4776066","38"
"5038002","38"
"5038005","38"
"5038007","38"
"5038009","38"
"5038011","38"
"5038013","38"
"5038015","38"
"5038017","38"
"5038019","38"
"5038021","38"
"5038023","38"
"5038025","38"
"5038027","38"
"5038029","38"
"5038031","38"
"5038033","38"
"5038035","38"
"5038037","38"
"5038039","38"
"5038041","38"
"5038043","38"
"5038045","38"
"5038047","38"
"5038049","38"
"5038051","38"
"5038053","38"
"5038055","38"
"5038057","38"
"5038059","38"
"5038060","38"
"5038062","38"
"1038004","38"
"1038007","38"
"1038010","38"
"1038012","38"
"7524278","38"
"1038016","38"
"1038018","38"
"1038020","38"
"1038022","38"
"7524279","38"
"1038026","38"
"1038028","38"
"1038030","38"
"1038032","38"
"7524280","38"
"1038036","38"
"1038038","38"
"1038040","38"
"1038042","38"
"7524281","38"
"1038046","38"
"1038048","38"
"1038050","38"
"1038052","38"
"7524282","38"
"1038056","38"
"1038058","38"
"1038060","38"
"1038062","38"
"7524283","38"
"1038066","38"
"1038068","38"
"1038070","38"
"1038072","38"
"7524284","38"
"1038076","38"
"1038078","38"
"1038080","38"
"1038082","38"
"7524285","38"
"1038086","38"
"1038088","38"
"1038090","38"
"1038092","38"
"7524286","38"
"1038096","38"
"1038098","38"
"1038100","38"
"1038102","38"
"7524287","38"
"1038106","38"
"1038108","38"
"1038110","38"
"1038112","38"
"7524288","38"
"1038116","38"
"1038118","38"
"1038120","38"
"1038122","38"
"7524289","38"
"1038126","38"
"1038128","38"
"1038129","38"
"1038131","38"
"7524290","38"
"1038133","38"
"1038134","38"
"1038136","38"
"4776059","38"
"4776060","38"
"4776061","38"
"4776062","38"
"1040001","40"
"1040004","40"
"1040008","40"
"1040012","40"
"4776071","40"
"4776072","40"
"4776073","40"
"4776074","40"
"4776075","40"
"4776076","40"
"4776078","40"
"1040003","40"
"1040007","40"
"1040011","40"
"1040013","40"
"1040015","40"
"1040017","40"
"1040019","40"
"1040021","40"
"1040023","40"
"4776068","40"
"4776070","40"
"4043002","43"
"4043004","43"
"4043006","43"
"4043008","43"
"4043010","43"
"4043012","43"
"4043014","43"
"4043016","43"
"5043001","43"
"5043002","43"
"5043004","43"
"5043006","43"
"5043008","43"
"5043010","43"
"5043012","43"
"5043014","43"
"5043016","43"
"5043018","43"
"5043020","43"
"5043022","43"
"5043024","43"
"5043026","43"
"5043028","43"
"5043030","43"
"5043032","43"
"5043034","43"
"5043036","43"
"5043038","43"
"5043040","43"
"5043042","43"
"5043044","43"
"5043046","43"
"5043048","43"
"5043050","43"
"1043001","43"
"1043002","43"
"1043004","43"
"1043006","43"
"1043008","43"
"1043010","43"
"1043012","43"
"1043014","43"
"1043016","43"
"1043018","43"
"1043020","43"
"1043022","43"
"1043024","43"
"1043026","43"
"1043028","43"
"1043030","43"
"1043032","43"
"1043034","43"
"1043036","43"
"1043038","43"
"1043040","43"
"1043042","43"
"1043044","43"
"1043046","43"
"1043048","43"
"1043050","43"
"1043052","43"
"8043001","43"
"8043003","43"
"8043005","43"
"8043007","43"
"8043009","43"
"8043011","43"
"8043013","43"
