"trip_id","stop_id"
"7521904","215"
"7521904","216"
"7521904","217"
"7521904","218"
"7521904","220"
"7521904","221"
"7521904","222"
"7521904","223"
"7521904","735"
"7521904","736"
"7521904","737"
"7521904","254"
"7521904","255"
"7521904","256"
"7521904","258"
"7521904","259"
"7521904","260"
"7521904","261"
"7521904","262"
"7521904","1593"
"7521904","1478"
"7521904","1479"
"7521904","1168"
"7521904","1169"
"7521904","1170"
"7521904","1455"
"2006001","1"
"2006001","1361"
"2006001","209"
"2006001","3"
"2006001","4"
"2006001","1505"
"2006001","1585"
"2006001","270"
"2006001","215"
"2006001","216"
"2006001","217"
"2006001","218"
"2006001","220"
"2006001","221"
"2006001","222"
"2006001","223"
"2006001","735"
"2006001","736"
"2006001","737"
"2006001","254"
"2006001","255"
"2006001","256"
"2006001","258"
"2006001","259"
"2006001","260"
"2006001","261"
"2006001","262"
"2006001","1593"
"2006001","1478"
"2006001","1479"
"2006001","1168"
"2006001","1169"
"2006001","1170"
"2006001","1455"
"2006003","1"
"2006003","1361"
"2006003","209"
"2006003","3"
"2006003","4"
"2006003","1505"
"2006003","1585"
"2006003","270"
"2006003","215"
"2006003","216"
"2006003","217"
"2006003","218"
"2006003","220"
"2006003","221"
"2006003","222"
"2006003","223"
"2006003","735"
"2006003","736"
"2006003","737"
"2006003","254"
"2006003","255"
"2006003","256"
"2006003","258"
"2006003","259"
"2006003","260"
"2006003","261"
"2006003","262"
"2006003","1593"
"2006003","1478"
"2006003","1479"
"2006003","1168"
"2006003","1169"
"2006003","1170"
"2006003","1455"
"2006005","1"
"2006005","1361"
"2006005","209"
"2006005","3"
"2006005","4"
"2006005","1505"
"2006005","1585"
"2006005","270"
"2006005","215"
"2006005","216"
"2006005","217"
"2006005","218"
"2006005","220"
"2006005","221"
"2006005","222"
"2006005","223"
"2006005","735"
"2006005","736"
"2006005","737"
"2006005","254"
"2006005","255"
"2006005","256"
"2006005","258"
"2006005","259"
"2006005","260"
"2006005","261"
"2006005","262"
"2006005","1593"
"2006005","1478"
"2006005","1479"
"2006005","1168"
"2006005","1169"
"2006005","1170"
"2006005","1455"
"2006007","1"
"2006007","1361"
"2006007","209"
"2006007","3"
"2006007","4"
"2006007","1505"
"2006007","1585"
"2006007","270"
"2006007","215"
"2006007","216"
"2006007","217"
"2006007","218"
"2006007","220"
"2006007","221"
"2006007","222"
"2006007","223"
"2006007","735"
"2006007","736"
"2006007","737"
"2006007","254"
"2006007","255"
"2006007","256"
"2006007","258"
"2006007","259"
"2006007","260"
"2006007","261"
"2006007","262"
"2006007","1593"
"2006007","1478"
"2006007","1479"
"2006007","1168"
"2006007","1169"
"2006007","1170"
"2006007","1455"
"2006009","1"
"2006009","1361"
"2006009","209"
"2006009","3"
"2006009","4"
"2006009","1505"
"2006009","1585"
"2006009","270"
"2006009","215"
"2006009","216"
"2006009","217"
"2006009","218"
"2006009","220"
"2006009","221"
"2006009","222"
"2006009","223"
"2006009","735"
"2006009","736"
"2006009","737"
"2006009","254"
"2006009","255"
"2006009","256"
"2006009","258"
"2006009","259"
"2006009","260"
"2006009","261"
"2006009","262"
"2006009","1593"
"2006009","1478"
"2006009","1479"
"2006009","1168"
"2006009","1169"
"2006009","1170"
"2006009","1455"
"6006001","1"
"6006001","1361"
"6006001","209"
"6006001","3"
"6006001","4"
"6006001","1505"
"6006001","1585"
"6006001","270"
"6006001","215"
"6006001","216"
"6006001","217"
"6006001","218"
"6006001","220"
"6006001","221"
"6006001","222"
"6006001","223"
"6006001","735"
"6006001","736"
"6006001","737"
"6006001","254"
"6006001","255"
"6006001","256"
"6006001","258"
"6006001","259"
"6006001","260"
"6006001","261"
"6006001","262"
"6006001","1593"
"6006001","1478"
"6006001","1479"
"6006001","1168"
"6006001","1169"
"6006001","1170"
"6006001","1455"
"6006003","1"
"6006003","1361"
"6006003","209"
"6006003","3"
"6006003","4"
"6006003","1505"
"6006003","1585"
"6006003","270"
"6006003","215"
"6006003","216"
"6006003","217"
"6006003","218"
"6006003","220"
"6006003","221"
"6006003","222"
"6006003","223"
"6006003","735"
"6006003","736"
"6006003","737"
"6006003","254"
"6006003","255"
"6006003","256"
"6006003","258"
"6006003","259"
"6006003","260"
"6006003","261"
"6006003","262"
"6006003","1593"
"6006003","1478"
"6006003","1479"
"6006003","1168"
"6006003","1169"
"6006003","1170"
"6006003","1455"
"6006005","1"
"6006005","1361"
"6006005","209"
"6006005","3"
"6006005","4"
"6006005","1505"
"6006005","1585"
"6006005","270"
"6006005","215"
"6006005","216"
"6006005","217"
"6006005","218"
"6006005","220"
"6006005","221"
"6006005","222"
"6006005","223"
"6006005","735"
"6006005","736"
"6006005","737"
"6006005","254"
"6006005","255"
"6006005","256"
"6006005","258"
"6006005","259"
"6006005","260"
"6006005","261"
"6006005","262"
"6006005","1593"
"6006005","1478"
"6006005","1479"
"6006005","1168"
"6006005","1169"
"6006005","1170"
"6006005","1455"
"6006007","1"
"6006007","1361"
"6006007","209"
"6006007","3"
"6006007","4"
"6006007","1505"
"6006007","1585"
"6006007","270"
"6006007","215"
"6006007","216"
"6006007","217"
"6006007","218"
"6006007","220"
"6006007","221"
"6006007","222"
"6006007","223"
"6006007","735"
"6006007","736"
"6006007","737"
"6006007","254"
"6006007","255"
"6006007","256"
"6006007","258"
"6006007","259"
"6006007","260"
"6006007","261"
"6006007","262"
"6006007","1593"
"6006007","1478"
"6006007","1479"
"6006007","1168"
"6006007","1169"
"6006007","1170"
"6006007","1455"
"6006009","1"
"6006009","1361"
"6006009","209"
"6006009","3"
"6006009","4"
"6006009","1505"
"6006009","1585"
"6006009","270"
"6006009","215"
"6006009","216"
"6006009","217"
"6006009","218"
"6006009","220"
"6006009","221"
"6006009","222"
"6006009","223"
"6006009","735"
"6006009","736"
"6006009","737"
"6006009","254"
"6006009","255"
"6006009","256"
"6006009","258"
"6006009","259"
"6006009","260"
"6006009","261"
"6006009","262"
"6006009","1593"
"6006009","1478"
"6006009","1479"
"6006009","1168"
"6006009","1169"
"6006009","1170"
"6006009","1455"
"5006002","1455"
"5006002","402"
"5006002","403"
"5006002","412"
"5006002","413"
"5006002","397"
"5006002","398"
"5006002","399"
"5006002","1551"
"5006002","236"
"5006002","237"
"5006002","238"
"5006002","239"
"5006002","240"
"5006002","241"
"5006002","242"
"5006002","243"
"5006002","1221"
"5006002","1222"
"5006002","1223"
"5006002","275"
"5006002","276"
"5006002","277"
"5006002","278"
"5006002","279"
"5006002","280"
"5006002","281"
"5006002","282"
"5006002","1504"
"5006002","55"
"5006002","56"
"5006002","1290"
"5006002","288"
"5006002","1"
"5006004","1455"
"5006004","402"
"5006004","403"
"5006004","412"
"5006004","413"
"5006004","397"
"5006004","398"
"5006004","399"
"5006004","1551"
"5006004","236"
"5006004","237"
"5006004","238"
"5006004","239"
"5006004","240"
"5006004","241"
"5006004","242"
"5006004","243"
"5006004","1221"
"5006004","1222"
"5006004","1223"
"5006004","275"
"5006004","276"
"5006004","277"
"5006004","278"
"5006004","279"
"5006004","280"
"5006004","281"
"5006004","282"
"5006004","1504"
"5006004","55"
"5006004","56"
"5006004","1290"
"5006004","288"
"5006004","1"
"5006006","1455"
"5006006","402"
"5006006","403"
"5006006","412"
"5006006","413"
"5006006","397"
"5006006","398"
"5006006","399"
"5006006","1551"
"5006006","236"
"5006006","237"
"5006006","238"
"5006006","239"
"5006006","240"
"5006006","241"
"5006006","242"
"5006006","243"
"5006006","1221"
"5006006","1222"
"5006006","1223"
"5006006","275"
"5006006","276"
"5006006","277"
"5006006","278"
"5006006","279"
"5006006","280"
"5006006","281"
"5006006","282"
"5006006","1504"
"5006006","55"
"5006006","56"
"5006006","1290"
"5006006","288"
"5006006","1"
"5006008","1455"
"5006008","402"
"5006008","403"
"5006008","412"
"5006008","413"
"5006008","397"
"5006008","398"
"5006008","399"
"5006008","1551"
"5006008","236"
"5006008","237"
"5006008","238"
"5006008","239"
"5006008","240"
"5006008","241"
"5006008","242"
"5006008","243"
"5006008","1221"
"5006008","1222"
"5006008","1223"
"5006008","275"
"5006008","276"
"5006008","277"
"5006008","278"
"5006008","279"
"5006008","280"
"5006008","281"
"5006008","282"
"5006008","1504"
"5006008","55"
"5006008","56"
"5006008","1290"
"5006008","288"
"5006008","1"
"5006010","1455"
"5006010","402"
"5006010","403"
"5006010","412"
"5006010","413"
"5006010","397"
"5006010","398"
"5006010","399"
"5006010","1551"
"5006010","236"
"5006010","237"
"5006010","238"
"5006010","239"
"5006010","240"
"5006010","241"
"5006010","242"
"5006010","243"
"5006010","1221"
"5006010","1222"
"5006010","1223"
"5006010","275"
"5006010","276"
"5006010","277"
"5006010","278"
"5006010","279"
"5006010","280"
"5006010","281"
"5006010","282"
"5006010","1504"
"5006010","55"
"5006010","56"
"5006010","1290"
"5006010","288"
"5006010","1"
"5006012","1455"
"5006012","402"
"5006012","403"
"5006012","412"
"5006012","413"
"5006012","397"
"5006012","398"
"5006012","399"
"5006012","1551"
"5006012","236"
"5006012","237"
"5006012","238"
"5006012","239"
"5006012","240"
"5006012","241"
"5006012","242"
"5006012","243"
"5006012","1221"
"5006012","1222"
"5006012","1223"
"5006012","275"
"5006012","276"
"5006012","277"
"5006012","278"
"5006012","279"
"5006012","280"
"5006012","281"
"5006012","282"
"5006012","1504"
"5006012","55"
"5006012","56"
"5006012","1290"
"5006012","288"
"5006012","1"
"5006014","1455"
"5006014","402"
"5006014","403"
"5006014","412"
"5006014","413"
"5006014","397"
"5006014","398"
"5006014","399"
"5006014","1551"
"5006014","236"
"5006014","237"
"5006014","238"
"5006014","239"
"5006014","240"
"5006014","241"
"5006014","242"
"5006014","243"
"5006014","1221"
"5006014","1222"
"5006014","1223"
"5006014","275"
"5006014","276"
"5006014","277"
"5006014","278"
"5006014","279"
"5006014","280"
"5006014","281"
"5006014","282"
"5006014","1504"
"5006014","55"
"5006014","56"
"5006014","1290"
"5006014","288"
"5006014","1"
"5006016","1455"
"5006016","402"
"5006016","403"
"5006016","412"
"5006016","413"
"5006016","397"
"5006016","398"
"5006016","399"
"5006016","1551"
"5006016","236"
"5006016","237"
"5006016","238"
"5006016","239"
"5006016","240"
"5006016","241"
"5006016","242"
"5006016","243"
"5006016","1221"
"5006016","1222"
"5006016","1223"
"5006016","275"
"5006016","276"
"5006016","277"
"5006016","278"
"5006016","279"
"5006016","280"
"5006016","281"
"5006016","282"
"5006016","1504"
"5006016","55"
"5006016","56"
"5006016","1290"
"5006016","288"
"5006016","1"
"5006018","1455"
"5006018","402"
"5006018","403"
"5006018","412"
"5006018","413"
"5006018","397"
"5006018","398"
"5006018","399"
"5006018","1551"
"5006018","236"
"5006018","237"
"5006018","238"
"5006018","239"
"5006018","240"
"5006018","241"
"5006018","242"
"5006018","243"
"5006018","1221"
"5006018","1222"
"5006018","1223"
"5006018","275"
"5006018","276"
"5006018","277"
"5006018","278"
"5006018","279"
"5006018","280"
"5006018","281"
"5006018","282"
"5006018","1504"
"5006018","55"
"5006018","56"
"5006018","1290"
"5006018","288"
"5006018","1"
"5006020","1455"
"5006020","402"
"5006020","403"
"5006020","412"
"5006020","413"
"5006020","397"
"5006020","398"
"5006020","399"
"5006020","1551"
"5006020","236"
"5006020","237"
"5006020","238"
"5006020","239"
"5006020","240"
"5006020","241"
"5006020","242"
"5006020","243"
"5006020","1221"
"5006020","1222"
"5006020","1223"
"5006020","275"
"5006020","276"
"5006020","277"
"5006020","278"
"5006020","279"
"5006020","280"
"5006020","281"
"5006020","282"
"5006020","1504"
"5006020","55"
"5006020","56"
"5006020","1290"
"5006020","288"
"5006020","1"
"5006022","1455"
"5006022","402"
"5006022","403"
"5006022","412"
"5006022","413"
"5006022","397"
"5006022","398"
"5006022","399"
"5006022","1551"
"5006022","236"
"5006022","237"
"5006022","238"
"5006022","239"
"5006022","240"
"5006022","241"
"5006022","242"
"5006022","243"
"5006022","1221"
"5006022","1222"
"5006022","1223"
"5006022","275"
"5006022","276"
"5006022","277"
"5006022","278"
"5006022","279"
"5006022","280"
"5006022","281"
"5006022","282"
"5006022","1504"
"5006022","55"
"5006022","56"
"5006022","1290"
"5006022","288"
"5006022","1"
"5006024","1455"
"5006024","402"
"5006024","403"
"5006024","412"
"5006024","413"
"5006024","397"
"5006024","398"
"5006024","399"
"5006024","1551"
"5006024","236"
"5006024","237"
"5006024","238"
"5006024","239"
"5006024","240"
"5006024","241"
"5006024","242"
"5006024","243"
"5006024","1221"
"5006024","1222"
"5006024","1223"
"5006024","275"
"5006024","276"
"5006024","277"
"5006024","278"
"5006024","279"
"5006024","280"
"5006024","281"
"5006024","282"
"5006024","1504"
"5006024","55"
"5006024","56"
"5006024","1290"
"5006024","288"
"5006024","1"
"5006026","1455"
"5006026","402"
"5006026","403"
"5006026","412"
"5006026","413"
"5006026","397"
"5006026","398"
"5006026","399"
"5006026","1551"
"5006026","236"
"5006026","237"
"5006026","238"
"5006026","239"
"5006026","240"
"5006026","241"
"5006026","242"
"5006026","243"
"5006026","1221"
"5006026","1222"
"5006026","1223"
"5006026","275"
"5006026","276"
"5006026","277"
"5006026","278"
"5006026","279"
"5006026","280"
"5006026","281"
"5006026","282"
"5006026","1504"
"5006026","55"
"5006026","56"
"5006026","1290"
"5006026","288"
"5006026","1"
"5006028","1455"
"5006028","402"
"5006028","403"
"5006028","412"
"5006028","413"
"5006028","397"
"5006028","398"
"5006028","399"
"5006028","1551"
"5006028","236"
"5006028","237"
"5006028","238"
"5006028","239"
"5006028","240"
"5006028","241"
"5006028","242"
"5006028","243"
"5006028","1221"
"5006028","1222"
"5006028","1223"
"5006028","275"
"5006028","276"
"5006028","277"
"5006028","278"
"5006028","279"
"5006028","280"
"5006028","281"
"5006028","282"
"5006028","1504"
"5006028","55"
"5006028","56"
"5006028","1290"
"5006028","288"
"5006028","1"
"1006002","1455"
"1006002","402"
"1006002","403"
"1006002","412"
"1006002","413"
"1006002","397"
"1006002","398"
"1006002","399"
"1006002","1551"
"1006002","236"
"1006002","237"
"1006002","238"
"1006002","239"
"1006002","240"
"1006002","241"
"1006002","242"
"1006002","243"
"1006002","1221"
"1006002","1222"
"1006002","1223"
"1006002","275"
"1006002","276"
"1006002","277"
"1006002","278"
"1006002","279"
"1006002","280"
"1006002","281"
"1006002","282"
"1006002","1504"
"1006002","55"
"1006002","56"
"1006002","1290"
"1006002","288"
"1006002","1"
"7521905","1455"
"7521905","402"
"7521905","403"
"7521905","412"
"7521905","413"
"7521905","397"
"7521905","398"
"7521905","399"
"7521905","1551"
"7521905","236"
"7521905","237"
"7521905","238"
"7521905","239"
"7521905","240"
"7521905","241"
"7521905","242"
"7521905","243"
"7521905","1221"
"7521905","1222"
"7521905","1223"
"7521905","275"
"7521905","276"
"7521905","277"
"7521905","278"
"7521905","279"
"7521905","280"
"7521905","281"
"7521905","282"
"7521905","1504"
"7521905","55"
"7521905","56"
"7521905","1290"
"7521905","288"
"7521905","1"
"7521906","1455"
"7521906","402"
"7521906","403"
"7521906","412"
"7521906","413"
"7521906","397"
"7521906","398"
"7521906","399"
"7521906","1551"
"7521906","236"
"7521906","237"
"7521906","238"
"7521906","239"
"7521906","240"
"7521906","241"
"7521906","242"
"7521906","243"
"7521906","1221"
"7521906","1222"
"7521906","1223"
"7521906","275"
"7521906","276"
"7521906","277"
"7521906","278"
"7521906","279"
"7521906","280"
"7521906","281"
"7521906","282"
"7521906","1504"
"7521906","55"
"7521906","56"
"7521906","1290"
"7521906","288"
"7521906","1"
"7521907","1455"
"7521907","402"
"7521907","403"
"7521907","412"
"7521907","413"
"7521907","397"
"7521907","398"
"7521907","399"
"7521907","1551"
"7521907","236"
"7521907","237"
"7521907","238"
"7521907","239"
"7521907","240"
"7521907","241"
"7521907","242"
"7521907","243"
"7521907","1221"
"7521907","1222"
"7521907","1223"
"7521907","275"
"7521907","276"
"7521907","277"
"7521907","278"
"7521907","279"
"7521907","280"
"7521907","281"
"7521907","282"
"7521907","1504"
"7521907","55"
"7521907","56"
"7521907","1290"
"7521907","288"
"7521907","1"
"7521908","1455"
"7521908","402"
"7521908","403"
"7521908","412"
"7521908","413"
"7521908","397"
"7521908","398"
"7521908","399"
"7521908","1551"
"7521908","236"
"7521908","237"
"7521908","238"
"7521908","239"
"7521908","240"
"7521908","241"
"7521908","242"
"7521908","243"
"7521908","1221"
"7521908","1222"
"7521908","1223"
"7521908","275"
"7521908","276"
"7521908","277"
"7521908","278"
"7521908","279"
"7521908","280"
"7521908","281"
"7521908","282"
"7521908","1504"
"7521908","55"
"7521908","56"
"7521908","1290"
"7521908","288"
"7521908","1"
"7521909","1455"
"7521909","402"
"7521909","403"
"7521909","412"
"7521909","413"
"7521909","397"
"7521909","398"
"7521909","399"
"7521909","1551"
"7521909","236"
"7521909","237"
"7521909","238"
"7521909","239"
"7521909","240"
"7521909","241"
"7521909","242"
"7521909","243"
"7521909","1221"
"7521909","1222"
"7521909","1223"
"7521909","275"
"7521909","276"
"7521909","277"
"7521909","278"
"7521909","279"
"7521909","280"
"7521909","281"
"7521909","282"
"7521909","1504"
"7521909","55"
"7521909","56"
"7521909","1290"
"7521909","288"
"7521909","1"
"7521910","1455"
"7521910","402"
"7521910","403"
"7521910","412"
"7521910","413"
"7521910","397"
"7521910","398"
"7521910","399"
"7521910","1551"
"7521910","236"
"7521910","237"
"7521910","238"
"7521910","239"
"7521910","240"
"7521910","241"
"7521910","242"
"7521910","243"
"7521910","1221"
"7521910","1222"
"7521910","1223"
"7521910","275"
"7521910","276"
"7521910","277"
"7521910","278"
"7521910","279"
"7521910","280"
"7521910","281"
"7521910","282"
"7521910","1504"
"7521910","55"
"7521910","56"
"7521910","1290"
"7521910","288"
"7521910","1"
"7521911","1455"
"7521911","402"
"7521911","403"
"7521911","412"
"7521911","413"
"7521911","397"
"7521911","398"
"7521911","399"
"7521911","1551"
"7521911","236"
"7521911","237"
"7521911","238"
"7521911","239"
"7521911","240"
"7521911","241"
"7521911","242"
"7521911","243"
"7521911","1221"
"7521911","1222"
"7521911","1223"
"7521911","275"
"7521911","276"
"7521911","277"
"7521911","278"
"7521911","279"
"7521911","280"
"7521911","281"
"7521911","282"
"7521911","1504"
"7521911","55"
"7521911","56"
"7521911","1290"
"7521911","288"
"7521911","1"
"7521912","1455"
"7521912","402"
"7521912","403"
"7521912","412"
"7521912","413"
"7521912","397"
"7521912","398"
"7521912","399"
"7521912","1551"
"7521912","236"
"7521912","237"
"7521912","238"
"7521912","239"
"7521912","240"
"7521912","241"
"7521912","242"
"7521912","243"
"7521912","1221"
"7521912","1222"
"7521912","1223"
"7521912","275"
"7521912","276"
"7521912","277"
"7521912","278"
"7521912","279"
"7521912","280"
"7521912","281"
"7521912","282"
"7521912","1504"
"7521912","55"
"7521912","56"
"7521912","1290"
"7521912","288"
"7521912","1"
"7521913","1455"
"7521913","402"
"7521913","403"
"7521913","412"
"7521913","413"
"7521913","397"
"7521913","398"
"7521913","399"
"7521913","1551"
"7521913","236"
"7521913","237"
"7521913","238"
"7521913","239"
"7521913","240"
"7521913","241"
"7521913","242"
"7521913","243"
"7521913","1221"
"7521913","1222"
"7521913","1223"
"7521913","275"
"7521913","276"
"7521913","277"
"7521913","278"
"7521913","279"
"7521913","280"
"7521913","281"
"7521913","282"
"7521913","1504"
"7521913","55"
"7521913","56"
"7521913","1290"
"7521913","288"
"7521913","1"
"7521914","1455"
"7521914","402"
"7521914","403"
"7521914","412"
"7521914","413"
"7521914","397"
"7521914","398"
"7521914","399"
"7521914","1551"
"7521914","236"
"7521914","237"
"7521914","238"
"7521914","239"
"7521914","240"
"7521914","241"
"7521914","242"
"7521914","243"
"7521914","1221"
"7521914","1222"
"7521914","1223"
"7521914","275"
"7521914","276"
"7521914","277"
"7521914","278"
"7521914","279"
"7521914","280"
"7521914","281"
"7521914","282"
"7521914","1504"
"7521914","55"
"7521914","56"
"7521914","1290"
"7521914","288"
"7521914","1"
"7521915","1455"
"7521915","402"
"7521915","403"
"7521915","412"
"7521915","413"
"7521915","397"
"7521915","398"
"7521915","399"
"7521915","1551"
"7521915","236"
"7521915","237"
"7521915","238"
"7521915","239"
"7521915","240"
"7521915","241"
"7521915","242"
"7521915","243"
"7521915","1221"
"7521915","1222"
"7521915","1223"
"7521915","275"
"7521915","276"
"7521915","277"
"7521915","278"
"7521915","279"
"7521915","280"
"7521915","281"
"7521915","282"
"7521915","1504"
"7521915","55"
"7521915","56"
"7521915","1290"
"7521915","288"
"7521915","1"
"7521916","1455"
"7521916","402"
"7521916","403"
"7521916","412"
"7521916","413"
"7521916","397"
"7521916","398"
"7521916","399"
"7521916","1551"
"7521916","236"
"7521916","237"
"7521916","238"
"7521916","239"
"7521916","240"
"7521916","241"
"7521916","242"
"7521916","243"
"7521916","1221"
"7521916","1222"
"7521916","1223"
"7521916","275"
"7521916","276"
"7521916","277"
"7521916","278"
"7521916","279"
"7521916","280"
"7521916","281"
"7521916","282"
"7521916","1504"
"7521916","55"
"7521916","56"
"7521916","1290"
"7521916","288"
"7521916","1"
"7521917","1455"
"7521917","402"
"7521917","403"
"7521917","412"
"7521917","413"
"7521917","397"
"7521917","398"
"7521917","399"
"7521917","1551"
"7521917","236"
"7521917","237"
"7521917","238"
"7521917","239"
"7521917","240"
"7521917","241"
"7521917","242"
"7521917","243"
"7521917","1221"
"7521917","1222"
"7521917","1223"
"7521917","275"
"7521917","276"
"7521917","277"
"7521917","278"
"7521917","279"
"7521917","280"
"7521917","281"
"7521917","282"
"7521917","1504"
"7521917","55"
"7521917","56"
"7521917","1290"
"7521917","288"
"7521917","1"
"2006002","1455"
"2006002","402"
"2006002","403"
"2006002","412"
"2006002","413"
"2006002","397"
"2006002","398"
"2006002","399"
"2006002","1551"
"2006002","236"
"2006002","237"
"2006002","238"
"2006002","239"
"2006002","240"
"2006002","241"
"2006002","242"
"2006002","243"
"2006002","1221"
"2006002","1222"
"2006002","1223"
"2006002","275"
"2006002","276"
"2006002","277"
"2006002","278"
"2006002","279"
"2006002","280"
"2006002","281"
"2006002","282"
"2006002","1504"
"2006002","55"
"2006002","56"
"2006002","1290"
"2006002","288"
"2006002","1"
"2006004","1455"
"2006004","402"
"2006004","403"
"2006004","412"
"2006004","413"
"2006004","397"
"2006004","398"
"2006004","399"
"2006004","1551"
"2006004","236"
"2006004","237"
"2006004","238"
"2006004","239"
"2006004","240"
"2006004","241"
"2006004","242"
"2006004","243"
"2006004","1221"
"2006004","1222"
"2006004","1223"
"2006004","275"
"2006004","276"
"2006004","277"
"2006004","278"
"2006004","279"
"2006004","280"
"2006004","281"
"2006004","282"
"2006004","1504"
"2006004","55"
"2006004","56"
"2006004","1290"
"2006004","288"
"2006004","1"
"2006006","1455"
"2006006","402"
"2006006","403"
"2006006","412"
"2006006","413"
"2006006","397"
"2006006","398"
"2006006","399"
"2006006","1551"
"2006006","236"
"2006006","237"
"2006006","238"
"2006006","239"
"2006006","240"
"2006006","241"
"2006006","242"
"2006006","243"
"2006006","1221"
"2006006","1222"
"2006006","1223"
"2006006","275"
"2006006","276"
"2006006","277"
"2006006","278"
"2006006","279"
"2006006","280"
"2006006","281"
"2006006","282"
"2006006","1504"
"2006006","55"
"2006006","56"
"2006006","1290"
"2006006","288"
"2006006","1"
"2006008","1455"
"2006008","402"
"2006008","403"
"2006008","412"
"2006008","413"
"2006008","397"
"2006008","398"
"2006008","399"
"2006008","1551"
"2006008","236"
"2006008","237"
"2006008","238"
"2006008","239"
"2006008","240"
"2006008","241"
"2006008","242"
"2006008","243"
"2006008","1221"
"2006008","1222"
"2006008","1223"
"2006008","275"
"2006008","276"
"2006008","277"
"2006008","278"
"2006008","279"
"2006008","280"
"2006008","281"
"2006008","282"
"2006008","1504"
"2006008","55"
"2006008","56"
"2006008","1290"
"2006008","288"
"2006008","1"
"2006010","1455"
"2006010","402"
"2006010","403"
"2006010","412"
"2006010","413"
"2006010","397"
"2006010","398"
"2006010","399"
"2006010","1551"
"2006010","236"
"2006010","237"
"2006010","238"
"2006010","239"
"2006010","240"
"2006010","241"
"2006010","242"
"2006010","243"
"2006010","1221"
"2006010","1222"
"2006010","1223"
"2006010","275"
"2006010","276"
"2006010","277"
"2006010","278"
"2006010","279"
"2006010","280"
"2006010","281"
"2006010","282"
"2006010","1504"
"2006010","55"
"2006010","56"
"2006010","1290"
"2006010","288"
"2006010","1"
"6006002","1455"
"6006002","402"
"6006002","403"
"6006002","412"
"6006002","413"
"6006002","397"
"6006002","398"
"6006002","399"
"6006002","1551"
"6006002","236"
"6006002","237"
"6006002","238"
"6006002","239"
"6006002","240"
"6006002","241"
"6006002","242"
"6006002","243"
"6006002","1221"
"6006002","1222"
"6006002","1223"
"6006002","275"
"6006002","276"
"6006002","277"
"6006002","278"
"6006002","279"
"6006002","280"
"6006002","281"
"6006002","282"
"6006002","1504"
"6006002","55"
"6006002","56"
"6006002","1290"
"6006002","288"
"6006002","1"
"6006004","1455"
"6006004","402"
"6006004","403"
"6006004","412"
"6006004","413"
"6006004","397"
"6006004","398"
"6006004","399"
"6006004","1551"
"6006004","236"
"6006004","237"
"6006004","238"
"6006004","239"
"6006004","240"
"6006004","241"
"6006004","242"
"6006004","243"
"6006004","1221"
"6006004","1222"
"6006004","1223"
"6006004","275"
"6006004","276"
"6006004","277"
"6006004","278"
"6006004","279"
"6006004","280"
"6006004","281"
"6006004","282"
"6006004","1504"
"6006004","55"
"6006004","56"
"6006004","1290"
"6006004","288"
"6006004","1"
"6006006","1455"
"6006006","402"
"6006006","403"
"6006006","412"
"6006006","413"
"6006006","397"
"6006006","398"
"6006006","399"
"6006006","1551"
"6006006","236"
"6006006","237"
"6006006","238"
"6006006","239"
"6006006","240"
"6006006","241"
"6006006","242"
"6006006","243"
"6006006","1221"
"6006006","1222"
"6006006","1223"
"6006006","275"
"6006006","276"
"6006006","277"
"6006006","278"
"6006006","279"
"6006006","280"
"6006006","281"
"6006006","282"
"6006006","1504"
"6006006","55"
"6006006","56"
"6006006","1290"
"6006006","288"
"6006006","1"
"6006008","1455"
"6006008","402"
"6006008","403"
"6006008","412"
"6006008","413"
"6006008","397"
"6006008","398"
"6006008","399"
"6006008","1551"
"6006008","236"
"6006008","237"
"6006008","238"
"6006008","239"
"6006008","240"
"6006008","241"
"6006008","242"
"6006008","243"
"6006008","1221"
"6006008","1222"
"6006008","1223"
"6006008","275"
"6006008","276"
"6006008","277"
"6006008","278"
"6006008","279"
"6006008","280"
"6006008","281"
"6006008","282"
"6006008","1504"
"6006008","55"
"6006008","56"
"6006008","1290"
"6006008","288"
"6006008","1"
"6006010","1455"
"6006010","402"
"6006010","403"
"6006010","412"
"6006010","413"
"6006010","397"
"6006010","398"
"6006010","399"
"6006010","1551"
"6006010","236"
"6006010","237"
"6006010","238"
"6006010","239"
"6006010","240"
"6006010","241"
"6006010","242"
"6006010","243"
"6006010","1221"
"6006010","1222"
"6006010","1223"
"6006010","275"
"6006010","276"
"6006010","277"
"6006010","278"
"6006010","279"
"6006010","280"
"6006010","281"
"6006010","282"
"6006010","1504"
"6006010","55"
"6006010","56"
"6006010","1290"
"6006010","288"
"6006010","1"
"5007001","1"
"5007001","291"
"5007001","292"
"5007001","293"
"5007001","294"
"5007001","295"
"5007001","297"
"5007001","96"
"5007001","300"
"5007001","301"
"5007001","303"
"5007001","304"
"5007001","306"
"5007001","1553"
"5007001","107"
"5007001","108"
"5007001","307"
"5007001","308"
"5007001","309"
"5007001","311"
"5007001","312"
"5007001","313"
"5007001","314"
"5007001","315"
"5007001","316"
"5007001","317"
"5007001","319"
"5007001","320"
"5007001","322"
"5007001","323"
"5007001","324"
"5007001","325"
"5007001","326"
"5007003","1"
"5007003","291"
"5007003","292"
"5007003","293"
"5007003","294"
"5007003","295"
"5007003","297"
"5007003","96"
"5007003","300"
"5007003","301"
